"","chr","pos","lod"
"c1.loc68","1",68,0.75597962324872
"c1.loc69","1",69,0.840200965246822
"c1.loc70","1",70,0.915930271495199
"c1.loc71","1",71,0.975872814540139
"c1.loc72","1",72,1.01387215974444
"c1.loc73","1",73,0.00105975684076043
"c1.loc74","1",74,0.0067456133836572
"c1.loc75","1",75,0.0285751375861309
"1_23969825","1",75.800047,0.0502910125918561
"c1.loc76","1",76,0.0579018720012527
"1_23481368","1",76.117048,0.0631517390291947
"1_23828951","1",76.367049,0.0175615278937187
"14_1026438","2",0,0.00572228732741564
"c2.loc1","2",1,0.00748383022420285
"c2.loc2","2",2,0.00958209973941848
"c2.loc3","2",3,0.0120394813883706
"c2.loc4","2",4,0.0148679971556476
"c2.loc5","2",5,0.0180651393138476
"c2.loc6","2",6,0.0216099526530513
"c2.loc7","2",7,0.0254601564511177
"c2.loc8","2",8,0.0295512006022136
"c2.loc9","2",9,0.0337980204388089
"c2.loc10","2",10,0.0380998306164884
"c2.loc11","2",11,0.042347631697794
"c2.loc12","2",12,0.0464333820345075
"c2.loc13","2",13,0.0502592793748988
"c2.loc14","2",14,0.0537455194796337
"c2.loc15","2",15,0.056835298294402
"c2.loc16","2",16,0.059496541135502
"c2.loc17","2",17,0.0617206012778979
"c2.loc18","2",18,0.0635187223167293
"2_950882","2",18.523001,0.0642944494542235
"c2.loc19","2",19,0.0556776282033695
"c2.loc20","2",20,0.0316441944204371
"c2.loc21","2",21,0.00379260405208015
"c2.loc22","2",22,0.0272744232770208
"c2.loc23","2",23,0.15164135082361
"c2.loc24","2",24,0.20447389417518
"c2.loc25","2",25,0.204591977095134
"c2.loc26","2",26,0.19598278269001
"2_2154912","2",26.415002,0.192427538832277
"2_2285122","2",26.743003,0.192426052796549
"2_2239200","2",26.775004,0.192678085857665
"2_2273409","2",26.775005,0.192678125940972
"c2.loc27","2",27,0.191142638034336
"2_2363256","2",27.104006,0.188507221733659
"c2.loc28","2",28,0.179996394541405
"2_2798731","2",28.890007,0.105434587463293
"c2.loc29","2",29,0.292601113080252
"2_2938083","2",29.109008,0.388208073126066
"2_2972467","2",29.786009,0.36484589282
"c2.loc30","2",30,0.356446963045357
"c2.loc31","2",31,0.180169899863557
"2_3268584","2",31.53701,0.358304638834966
"c2.loc32","2",32,0.291882273301695
"c2.loc33","2",33,0.252117927320796
"c2.loc34","2",34,0.372630390848116
"2_3614447","2",34.069011,0.374355452702275
"2_3953244","2",34.936012,0.376017163832131
"2_3794440","2",34.952013,0.37586938850734
"2_3671868","2",34.953014,0.349663928384331
"c2.loc35","2",35,0.349143302733523
"2_3835305","2",35.226015,0.345481026364155
"c2.loc36","2",36,0.332858692877352
"2_4212916","2",36.725016,0.318854956767609
"c2.loc37","2",37,0.296371217647732
"2_4268719","2",37.072017,0.310263033560574
"2_4350101","2",37.980018,0.327908028235896
"c2.loc38","2",38,0.329593672138941
"c2.loc39","2",39,0.401761913675301
"2_4568638","2",39.431019,0.421326520884605
"c2.loc40","2",40,0.458747359628092
"c2.loc41","2",41,0.525074385458339
"c2.loc42","2",42,0.588978387946554
"c2.loc43","2",43,0.647179282587246
"c2.loc44","2",44,0.696848491570393
"c2.loc45","2",45,0.736059795641808
"c2.loc46","2",46,0.764014555331499
"2_5186881","2",46.03102,0.764695716915639
"c2.loc47","2",47,0.797818706871396
"c2.loc48","2",48,0.82519627743045
"c2.loc49","2",49,0.84367505833157
"c2.loc50","2",50,0.851715621911751
"c2.loc51","2",51,0.848515257954375
"c2.loc52","2",52,0.83417200863218
"c2.loc53","2",53,0.809675536478494
"c2.loc54","2",54,0.776726263915947
"c2.loc55","2",55,0.737443034939218
"2_6114707","2",55.100021,0.733289179690189
"c2.loc56","2",56,0.706090927684102
"c2.loc57","2",57,0.671093227846256
"c2.loc58","2",58,0.631130448005734
"c2.loc59","2",59,0.58649131951853
"c2.loc60","2",60,0.537760318715357
"c2.loc61","2",61,0.485824281192066
"c2.loc62","2",62,0.431839302660563
"c2.loc63","2",63,0.37715552103424
"c2.loc64","2",64,0.32320754632903
"c2.loc65","2",65,0.271387983070241
"c2.loc66","2",66,0.222926785140288
"c2.loc67","2",67,0.178797723093822
"c2.loc68","2",68,0.139665592100954
"c2.loc69","2",69,0.105877139813686
"c2.loc70","2",70,0.0774890623738713
"14_23184626","2",70.071022,0.0756913124330651
"3_1058124","3",0,0.758871745410886
"3_1055879","3",0.487001,0.834143569824647
"c3.loc1","3",1,0.855546786206759
"3_1055953","3",1.007002,0.855284142591898
"3_1055923","3",1.175003,0.872131844689193
"3_1001036","3",1.461004,0.758092598700557
"c3.loc2","3",2,0.750570723170455
"3_1584324","3",2.976005,0.518964279768738
"c3.loc3","3",3,0.459263240430886
"3_1544948","3",3.207006,0.679415905611251
"3_1598999","3",3.336007,0.734095691529035
"c3.loc4","3",4,0.744781525929739
"3_1773587","3",4.673008,0.745897809188705
"c3.loc5","3",5,0.692608617034097
"c3.loc6","3",6,0.00141077565410797
"c3.loc7","3",7,0.774138987729685
"3_2108695","3",7.229009,0.804435189007052
"3_2108599","3",7.56901,0.775095272243362
"3_2206148","3",7.967011,0.549723918158179
"c3.loc8","3",8,0.54744186173059
"c3.loc9","3",9,0.477398524616746
"3_2403699","3",9.021012,0.475946233640286
"c3.loc10","3",10,0.437969734750141
"c3.loc11","3",11,0.396638319407259
"3_2505539","3",11.139013,0.390799172499499
"3_2502610","3",11.532014,0.208713179916259
"3_2518657","3",11.883015,0.160308206318888
"c3.loc12","3",12,0.164898712842046
"c3.loc13","3",13,0.207205337554825
"c3.loc14","3",14,0.253652415309091
"c3.loc15","3",15,0.302820705426853
"c3.loc16","3",16,0.352908972178653
"c3.loc17","3",17,0.401938207062301
"c3.loc18","3",18,0.44800850944614
"c3.loc19","3",19,0.489541707927913
"c3.loc20","3",20,0.525447387286988
"3_3553194","3",20.116016,0.529185787610686
"c3.loc21","3",21,0.186029791524589
"c3.loc22","3",22,0.514500594545723
"3_4196288","3",22.350017,0.644758333440365
"c3.loc23","3",23,0.218702724964913
"c3.loc24","3",24,0.439180874492763
"6_6610169","3",24.502018,0.595062050055873
"c3.loc25","3",25,0.586529669168954
"6_6610309","3",25.106019,0.57057653395637
"3_4201050","3",25.33702,0.986421981748919
"3_4228313","3",25.493021,0.951507183354806
"3_4214165","3",25.692022,0.879023616713397
"c3.loc26","3",26,0.91332298937337
"c3.loc27","3",27,1.00293045466785
"3_4355551","3",27.033023,1.00519293298231
"c3.loc28","3",28,1.05160898934369
"c3.loc29","3",29,0.9342074247852
"c3.loc30","3",30,0.377469014166621
"3_5306858","3",30.948024,0.0150919920633896
"c3.loc31","3",31,0.0633223050373317
"3_5278777","3",31.476025,0.450030028507854
"3_5596857","3",31.779026,0.486227057551588
"c3.loc32","3",32,0.492600825970527
"3_5417721","3",32.414027,0.435625838879901
"c3.loc33","3",33,0.401699777497583
"3_5645733","3",33.148028,0.389618924182543
"c3.loc34","3",34,0.366068172532749
"6_2131773","3",34.650029,0.340080230625603
"c3.loc35","3",35,0.319935527935513
"7_23037623","3",35.17603,0.305507502779307
"c3.loc36","3",36,0.394854437345231
"c3.loc37","3",37,0.022910130389846
"3_6059142","3",37.919031,0.0780466199977354
"c3.loc38","3",38,0.0767867793749417
"c3.loc39","3",39,0.0242211098068594
"c3.loc40","3",40,0.0940167201263193
"3_6405665","3",40.074032,0.0939646045346763
"c3.loc41","3",41,0.0739408777485835
"c3.loc42","3",42,0.00286522224936903
"c3.loc43","3",43,0.0873428361639981
"c3.loc44","3",44,0.112219015476597
"3_7287592","3",44.351033,0.114100782807924
"c3.loc45","3",45,0.0883822914860275
"c3.loc46","3",46,0.114194871731655
"3_7815481","3",46.106034,0.120165624856924
"c3.loc47","3",47,0.0210533227801193
"3_8423519","3",47.215035,0.00913249534494298
"c3.loc48","3",48,0.00493579437423364
"3_8423518","3",48.041036,0.00618220530674307
"3_8423520","3",48.162037,0.00882394614438908
"3_8423542","3",48.428038,0.00533787856505796
"3_8895621","3",48.777039,0.00546057012081747
"3_8895655","3",48.84204,0.0341944995603001
"c3.loc49","3",49,0.0394064334390407
"3_9224644","3",49.417041,0.0544871833986349
"5_2392618","3",49.555042,0.029410969456535
"5_2392650","3",49.879043,0.0389176955200412
"c3.loc50","3",50,0.0400986464155721
"3_9044978","3",50.193044,0.0411722791029945
"c3.loc51","3",51,0.0419210460998727
"c3.loc52","3",52,0.0409842160575806
"c3.loc53","3",53,0.0381514656045852
"3_12277519","3",53.060045,0.0379355350912078
"12_11308873","3",53.380046,0.04009294873876
"3_14322343","3",53.725047,0.0027070261159281
"c3.loc54","3",54,0.000224077046965476
"2_14258457","3",54.333048,0.00024658370480779
"3_16163489","3",54.666049,8.64079847531229e-05
"3_16707449","3",54.90305,0.0420331792687705
"c3.loc55","3",55,0.038852524230947
"2_14258463","3",55.315051,0.0292552399180863
"c3.loc56","3",56,0.0272407579461174
"c3.loc57","3",57,0.0117270599658355
"18_29169855","3",57.167052,0.0187763573310917
"c3.loc58","3",58,0.12154646227836
"3_19326619","3",58.115053,0.116910187553856
"13_28441420","3",58.225054,0.116907835380545
"3_8220547","3",58.678055,0.0478371125712158
"c3.loc59","3",59,0.0551655013694301
"c3.loc60","3",60,0.093199793362146
"c3.loc61","3",61,0.17353637908289
"c3.loc62","3",62,0.250665237846107
"c3.loc63","3",63,0.156522095455671
"c3.loc64","3",64,0.0703134267762096
"c3.loc65","3",65,0.0343348449700045
"16_10945438","3",65.295056,0.0284700153082724
"4_405578","4",0,0.0225185495163771
"c4.loc1","4",1,0.052555823214874
"c4.loc2","4",2,0.0952876786286936
"c4.loc3","4",3,0.148850943856417
"c4.loc4","4",4,0.209951098424654
"4_936532","4",4.541001,0.244559103562267
"4_1048504","4",4.690002,0.244561288656826
"c4.loc5","4",5,0.265975688146227
"c4.loc6","4",6,0.235926925047494
"4_1554457","4",6.230003,0.211294613444352
"4_1659787","4",6.332004,0.000903909463517039
"4_1800655","4",6.675005,0.048728766230937
"4_1800675","4",6.909006,0.0493534539028531
"4_2007610","4",6.909007,0.0493749594411668
"c4.loc7","4",7,0.0495602896760943
"c4.loc8","4",8,0.0396270407180168
"4_2581004","4",8.537008,0.0120606515534121
"4_2538171","4",8.873009,0.441262088483029
"c4.loc9","4",9,0.444688203655261
"c4.loc10","4",10,0.438268668549796
"c4.loc11","4",11,0.377076115365526
"4_3300210","4",11.10001,0.369149767080501
"4_2873313","4",11.454011,0.294665578872099
"4_2898086","4",11.503012,0.336808026843414
"4_2929017","4",11.744013,0.338855793895817
"4_2940289","4",11.906014,0.0800598407309678
"4_2933638","4",11.906015,0.0800596831978169
"c4.loc12","4",12,0.257395189513147
"4_2928994","4",12.148016,0.416581430661012
"c4.loc13","4",13,0.414266791512432
"c4.loc14","4",14,0.39104849653944
"c4.loc15","4",15,0.349125096931573
"4_4501570","4",15.400017,0.329071741282348
"c4.loc16","4",16,0.337106243520935
"4_4708744","4",16.662018,0.337087221291085
"c4.loc17","4",17,0.328952346682001
"4_4796041","4",17.516019,0.306326998158369
"c4.loc18","4",18,0.113529376937834
"4_5019318","4",18.98402,0.0277413804284379
"c4.loc19","4",19,0.0337395985984301
"4_5014773","4",19.657021,0.317712745766784
"c4.loc20","4",20,0.31081852292462
"c4.loc21","4",21,0.286629961021475
"c4.loc22","4",22,0.257429564928742
"4_5372975","4",22.590022,0.238598979270932
"c4.loc23","4",23,0.247611660327863
"c4.loc24","4",24,0.269739192741298
"c4.loc25","4",25,0.149383054748171
"c4.loc26","4",26,0.00363463506118933
"c4.loc27","4",27,0.0552098398929957
"4_5882334","4",27.818023,0.0838247238428664
"c4.loc28","4",28,0.0568188119779904
"4_6149524","4",28.734024,0.0002603346412684
"c4.loc29","4",29,0.00690304000295328
"4_6565198","4",29.802025,0.194491263664645
"c4.loc30","4",30,0.204625413072904
"c4.loc31","4",31,0.056767818088133
"c4.loc32","4",32,0.0126053647545632
"4_7134433","4",32.672026,0.0327320627087317
"4_7134434","4",32.943027,0.0271686383852341
"c4.loc33","4",33,0.0272063604513733
"4_7246826","4",33.145028,0.0272993402521422
"4_7599190","4",33.894029,0.0315207416760472
"c4.loc34","4",34,0.0292379006019985
"4_7599189","4",34.08603,0.0274170914245815
"c4.loc35","4",35,0.0418898268904684
"c4.loc36","4",36,0.0610458846493316
"c4.loc37","4",37,0.0830295161585184
"4_9646484","4",37.914031,0.104814163837119
"c4.loc38","4",38,0.0944028040972285
"4_10392639","4",38.986032,0.224984153575434
"c4.loc39","4",39,0.224753418977855
"4_11235175","4",39.989033,0.198451622714828
"c4.loc40","4",40,0.198699092624565
"4_11594995","4",40.609034,0.0735791762161284
"4_11595005","4",40.609035,0.0589262067833261
"c4.loc41","4",41,0.118068784247413
"4_14109806","4",41.316036,0.146860120295941
"c4.loc42","4",42,0.154694611336367
"c4.loc43","4",43,0.162254171405351
"4_16592499","4",43.575037,0.164222780202152
"4_16137623","4",43.735038,0.235109004606869
"c4.loc44","4",44,0.246030664786133
"c4.loc45","4",45,0.285385704934924
"4_17146101","4",45.551039,0.30461191957113
"c4.loc46","4",46,0.343630415100051
"4_17757436","4",46.96504,0.128574689130147
"c4.loc47","4",47,0.125124618501985
"4_17758080","4",47.182041,0.106927730391476
"c4.loc48","4",48,0.301373328311342
"c4.loc49","4",49,0.529270740665567
"4_18151654","4",49.051042,0.517892483442637
"4_18365919","4",49.922043,0.572023096706147
"c4.loc50","4",50,0.089285249387558
"4_18355345","4",50.104044,0.646371750524651
"c4.loc51","4",51,0.60363537836264
"c4.loc52","4",52,0.533494630077428
"4_18795496","4",52.183045,0.518932508875878
"4_19141999","4",52.380046,0.523049300160636
"4_19250728","4",52.725047,0.518927823425059
"c4.loc53","4",53,0.601100696660012
"4_18994424","4",53.096048,0.628264932567561
"4_19442596","4",53.485049,0.794488713957065
"4_19401514","4",53.87605,0.484290693773318
"4_19406406","4",53.959051,0.484297617802611
"c4.loc54","4",54,0.484296867079792
"4_19711551","4",54.267052,0.484291959924207
"c4.loc55","4",55,0.011823674201537
"4_19859950","4",55.987053,0.77481036676275
"c4.loc56","4",56,0.774810242186902
"4_19879705","4",56.345054,0.774806911111625
"c4.loc57","4",57,0.791931100950478
"4_20280256","4",57.392055,0.796761572994541
"4_20147449","4",57.410056,0.704539338642036
"c4.loc58","4",58,0.704224160094554
"4_20590317","4",58.104057,0.703304838711546
"4_20573221","4",58.279058,0.700066150060422
"c4.loc59","4",59,0.747992632654757
"c4.loc60","4",60,0.793929172739098
"c4.loc61","4",61,0.807996214731787
"c4.loc62","4",62,0.788555854641345
"4_21296318","4",62.092059,0.785279937573904
"4_21405666","4",62.52406,0.983649433204477
"c4.loc63","4",63,0.843479560466051
"4_21626265","4",63.018061,0.832734142926313
"c4.loc64","4",64,1.01028045155408
"c4.loc65","4",65,1.17151019149409
"4_21750541","4",65.253062,1.20675625748936
"c4.loc66","4",66,0.0227015368391221
"4_22218751","4",66.687063,1.15695817101033
"c4.loc67","4",67,1.15258148086744
"c4.loc68","4",68,1.13355161360494
"c4.loc69","4",69,1.10696605896609
"c4.loc70","4",70,1.07309268183789
"4_24242954","4",70.283064,1.06233457190609
"4_24432121","4",70.419065,0.699870339743967
"4_24378472","4",70.617066,0.919986922817543
"5_2074950","5",0,0.309318135997074
"c5.loc1","5",1,0.10165375387453
"c5.loc2","5",2,0.274979738581067
"c5.loc3","5",3,0.848975927093534
"5_1161567","5",3.993001,0.815828829525742
"c5.loc4","5",4,0.817552492980212
"5_1162334","5",4.299002,0.87430980605285
"c5.loc5","5",5,0.465425543790019
"5_2565607","5",5.843003,0.0942030676930301
"c5.loc6","5",6,0.0195756768654292
"5_2074832","5",6.431004,1.25301394957032
"c5.loc7","5",7,1.3080401778704
"5_2528223","5",7.222005,1.29260744131415
"c5.loc8","5",8,1.25779413472807
"c5.loc9","5",9,1.17487732168672
"c5.loc10","5",10,1.05538938917729
"5_3532366","5",10.295006,1.01532575356143
"c5.loc11","5",11,1.14098572545313
"c5.loc12","5",12,0.347220232274111
"5_4053044","5",12.450007,0.519871670845703
"c5.loc13","5",13,0.520550415450401
"c5.loc14","5",14,0.520012923887919
"c5.loc15","5",15,0.516998730803181
"c5.loc16","5",16,0.511351655783216
"5_4631768","5",16.698008,0.505823328590083
"5_4540238","5",16.704009,1.21453425489383
"c5.loc17","5",17,1.20924874545253
"5_4559240","5",17.06001,1.2081243586413
"c5.loc18","5",18,1.21004431306528
"c5.loc19","5",19,1.09174226858553
"c5.loc20","5",20,0.339245890481465
"c5.loc21","5",21,0.119770207240009
"c5.loc22","5",22,0.505702972669496
"c5.loc23","5",23,0.699591207422429
"5_5437370","5",23.311011,0.736688352103386
"5_5331857","5",23.566012,0.762685326024723
"c5.loc24","5",24,0.749094413281512
"c5.loc25","5",25,0.703407746572367
"5_5707625","5",25.600013,0.667705810642559
"c5.loc26","5",26,0.73492420453519
"c5.loc27","5",27,0.179043247225223
"5_6614908","5",27.266014,0.267010257826115
"5_6614898","5",27.906015,0.251964851721368
"c5.loc28","5",28,0.218983365775557
"5_6441001","5",28.352016,0.0525676998415179
"c5.loc29","5",29,0.347339202192018
"5_6531869","5",29.064017,0.363697069575124
"5_6617970","5",29.322018,0.356760468731807
"5_6599359","5",29.457019,0.355336992094351
"5_6614897","5",29.75302,0.618204257648244
"c5.loc30","5",30,0.612145894826767
"5_6661247","5",30.912021,0.540514505405838
"c5.loc31","5",31,0.543257271339229
"c5.loc32","5",32,0.53384909878298
"5_6915516","5",32.347022,0.514192640523135
"c5.loc33","5",33,0.604719706062383
"c5.loc34","5",34,0.737285779517265
"5_7259488","5",34.696023,0.816536921624817
"c5.loc35","5",35,0.821121432153888
"c5.loc36","5",36,0.645037272840483
"5_7797055","5",36.089024,0.663020194880346
"c5.loc37","5",37,0.566241039914274
"5_7648545","5",37.038025,0.560449014275036
"c5.loc38","5",38,0.363949965185753
"5_8221736","5",38.185026,0.438803258107725
"c5.loc39","5",39,0.433407256763957
"c5.loc40","5",40,0.413363758909526
"c5.loc41","5",41,0.379797315661023
"9_10450468","5",41.965027,0.338283555435595
"c5.loc42","5",42,0.338353236703938
"c5.loc43","5",43,0.275935579530284
"c5.loc44","5",44,0.147361645216534
"4_2304110","5",44.804028,0.250221404622891
"c5.loc45","5",45,0.242981339592404
"c5.loc46","5",46,0.182077279173967
"c5.loc47","5",47,0.0553949145030117
"c5.loc48","5",48,0.036066936574997
"c5.loc49","5",49,0.214305881271969
"c5.loc50","5",50,0.291000289739145
"5_13857691","5",50.826029,0.313698777165172
"c5.loc51","5",51,0.258827518187161
"14_13969350","5",51.79703,0.0608713611743212
"c5.loc52","5",52,0.0669020818310457
"c5.loc53","5",53,0.0104084733653167
"5_20559462","5",53.447031,0.00120309755860148
"c5.loc54","5",54,0.00895695838883626
"c5.loc55","5",55,0.247648261396023
"5_17868504","5",55.716032,0.158857239118163
"c5.loc56","5",56,0.284245221665486
"5_20828664","5",56.915033,0.00394475116490867
"c5.loc57","5",57,0.0041516511566897
"5_20828599","5",57.576034,0.00529543895498819
"c5.loc58","5",58,0.00592428285679603
"c5.loc59","5",59,0.00103137263192821
"5_21825284","5",59.080035,0.00121015059983165
"5_21488186","5",59.854036,0.000259014098332955
"c5.loc60","5",60,0.0235898698639971
"16_11684812","5",60.665037,0.243487138230591
"5_21554189","5",60.878038,0.148305849411514
"c5.loc61","5",61,0.150610569459843
"5_21614867","5",61.073039,0.150477439090537
"5_21757082","5",61.30004,0.345032120672897
"5_21772363","5",61.445041,0.329951671745164
"5_21825371","5",61.450042,0.329952623218674
"5_21771926","5",61.450043,0.329952427321246
"5_21771956","5",61.452044,0.329952808018618
"5_21771573","5",61.534045,0.163572758738297
"5_21859222","5",61.547046,0.164324350437909
"11_13522595","5",61.671047,0.225946129153868
"5_21729658","5",61.767048,0.237661032529019
"c5.loc62","5",62,0.180871285391021
"11_13522623","5",62.013049,0.193639658469777
"5_22809424","5",62.90905,0.114852510950215
"c5.loc63","5",63,0.241542771005811
"5_22788793","5",63.062051,0.240391798811544
"5_23042530","5",63.248052,0.250293792884833
"5_23042550","5",63.419053,0.307696406601139
"5_23224383","5",63.580054,0.327430683925201
"5_23612814","5",63.580055,0.327430472771937
"5_23230814","5",63.596056,0.328538346628619
"5_23663249","5",63.908057,0.258794543903662
"c5.loc64","5",64,0.261757697101586
"c5.loc65","5",65,0.256454143202916
"5_21771593","5",65.009058,0.256105474314325
"c5.loc66","5",66,0.191041549501023
"c5.loc67","5",67,0.11405776795533
"5_21825406","5",67.023059,0.112409009386965
"c5.loc68","5",68,0.15353662046283
"c5.loc69","5",69,0.195564378514973
"c5.loc70","5",70,0.229709609646505
"c5.loc71","5",71,0.250601715024175
"5_21614858","5",71.27706,0.253859573645826
"6_1645621","6",0,0.989129149789818
"c6.loc1","6",1,0.416592484881534
"6_1668270","6",1.023001,0.435405007734147
"c6.loc2","6",2,0.428488699787692
"6_1563285","6",2.995002,0.417938819518525
"c6.loc3","6",3,0.419383425295905
"6_1655948","6",3.204003,0.326973404520714
"6_1655949","6",3.307004,0.326978865718985
"c6.loc4","6",4,0.305766604711891
"c6.loc5","6",5,0.151456900648071
"c6.loc6","6",6,0.014727239973837
"c6.loc7","6",7,0.140926450358904
"6_2534068","6",7.326005,0.167883592151753
"c6.loc8","6",8,0.116690747470102
"c6.loc9","6",9,0.00292512464724837
"6_2687012","6",9.130006,0.0159028770853809
"6_2776728","6",9.616007,0.129670769137675
"c6.loc10","6",10,0.125012707286459
"6_3039125","6",10.483008,0.112759426378886
"6_3234810","6",10.858009,0.11898116293122
"c6.loc11","6",11,0.111815041184144
"c6.loc12","6",12,0.0593603711413095
"c6.loc13","6",13,0.0146485982247953
"c6.loc14","6",14,0.000998473992154914
"c6.loc15","6",15,0.0383795582585833
"c6.loc16","6",16,0.117629701401427
"c6.loc17","6",17,0.206235768043371
"c6.loc18","6",18,0.280112457670441
"6_22228152","6",18.17501,0.290806258901256
"c6.loc19","6",19,0.0368865895287627
"c6.loc20","6",20,0.641189885134565
"6_22228270","6",20.856011,0.71460028791455
"c6.loc21","6",21,0.711880393118406
"c6.loc22","6",22,0.686565290785239
"6_22050337","6",22.604012,0.666370672284245
"6_22050299","6",22.997013,0.86951357469141
"c6.loc23","6",23,0.869406982036764
"6_21778477","6",23.331014,0.85738068224498
"c6.loc24","6",24,0.78785287162134
"c6.loc25","6",25,0.0983566200325185
"c6.loc26","6",26,0.756957827612297
"6_20918375","6",26.142015,0.797852654311811
"c6.loc27","6",27,0.414448928036393
"6_20468363","6",27.057016,0.439089841919184
"c6.loc28","6",28,0.597145300493622
"6_20137860","6",28.591017,0.689848710085244
"c6.loc29","6",29,0.715371410949388
"6_20047472","6",29.078018,0.737775932547436
"c6.loc30","6",30,0.635167572713669
"c6.loc31","6",31,0.488982823197915
"c6.loc32","6",32,0.305193208235778
"c6.loc33","6",33,0.111907682955348
"c6.loc34","6",34,0.00137809898868113
"c6.loc35","6",35,0.089705052639232
