"","chr","pos","lod"
"c1.loc44","1",44,0.30856005574671
"c1.loc45","1",45,0.260876352142759
"c1.loc46","1",46,0.217675166706982
"c1.loc47","1",47,0.179320212640278
"11_7995636","1",47.189023,0.172676935340348
"c1.loc48","1",48,0.193362284232393
"c1.loc49","1",49,0.218994647936938
"c1.loc50","1",50,0.243784169671017
"c1.loc51","1",51,0.266747146737117
"c1.loc52","1",52,0.287031269931276
"3_20634638","1",52.012024,0.287253872762761
"18_3644857","1",52.520025,0.266615937684236
"11_7995637","1",52.770026,0.265192509397281
"c1.loc53","1",53,0.231841206120151
"c1.loc54","1",54,0.0978838342985
"1_12207498","1",54.309027,0.0655088210704662
"c1.loc55","1",55,0.0384750834608383
"c1.loc56","1",56,0.0243190873050594
"c1.loc57","1",57,0.302756699890011
"c1.loc58","1",58,0.224138699128332
"14_16990480","1",58.475028,0.206100405983278
"1_16852366","1",58.634029,0.20309751376081
"c1.loc59","1",59,0.232702171323183
"18_33759636","1",59.82903,0.296890643896518
"c1.loc60","1",60,0.287799919059552
"1_17586659","1",60.200031,0.27605967984465
"1_18503714","1",60.699032,0.243270578903434
"1_18231605","1",60.886033,0.198693220114421
"c1.loc61","1",61,0.188801848771391
"1_19075514","1",61.152034,0.173262916417315
"1_19145591","1",61.270035,0.117264285802577
"c1.loc62","1",62,0.171313282597737
"1_19658001","1",62.586036,0.190225213438509
"1_19658214","1",62.656037,0.190950825625464
"1_19637644","1",62.776038,0.176292854634198
"c1.loc63","1",63,0.178755828230067
"1_19817756","1",63.337039,0.179824386376794
"1_20356240","1",63.78704,0.189128043369891
"c1.loc64","1",64,0.180668271031948
"1_19614222","1",64.750041,0.109397575926806
"c1.loc65","1",65,0.178650268119384
"1_20669875","1",65.163042,0.199365966069109
"c1.loc66","1",66,0.201820508701502
"1_20743986","1",66.848043,0.196898056114406
"1_20954387","1",66.848044,0.196687259732329
"c1.loc67","1",67,0.195075903779241
"1_21209235","1",67.285045,0.191516779675226
"1_20779520","1",67.817046,0.000169669087256352
"c1.loc68","1",68,0.000493159392561893
"c1.loc69","1",69,0.00561924095021027
"c1.loc70","1",70,0.0170130068791821
"c1.loc71","1",71,0.0349411402350484
"c1.loc72","1",72,0.0587571488629237
"c1.loc73","1",73,0.086907980434006
"c1.loc74","1",74,0.117257258537961
"c1.loc75","1",75,0.147593862498297
"1_23969825","1",75.800047,0.170564307347036
"c1.loc76","1",76,0.173878232295522
"1_23481368","1",76.117048,0.175902972699959
"1_23828951","1",76.367049,0.0590575049918129
"14_1026438","2",0,0.0164959185124189
"c2.loc1","2",1,0.0152575085540718
"c2.loc2","2",2,0.0139302457775727
"c2.loc3","2",3,0.0125246700009143
"c2.loc4","2",4,0.0110574769819323
"c2.loc5","2",5,0.00955214449740538
"c2.loc6","2",6,0.00803896428780604
"c2.loc7","2",7,0.00655422932291572
"c2.loc8","2",8,0.00513841637058476
"c2.loc9","2",9,0.0038333877150194
"c2.loc10","2",10,0.00267888568615149
"c2.loc11","2",11,0.00170883667823318
"c2.loc12","2",12,0.000948119782549384
"c2.loc13","2",13,0.000410412644100688
"c2.loc14","2",14,9.74963495252723e-05
"c2.loc15","2",15,5.81458152737468e-08
"c2.loc16","2",16,9.97000288407435e-05
"c2.loc17","2",17,0.000371652370546371
"c2.loc18","2",18,0.000787650129126405
"2_950882","2",18.523001,0.00105147174497233
"c2.loc19","2",19,0.00156151787879821
"c2.loc20","2",20,0.00374616663708593
"c2.loc21","2",21,0.00960996755537735
"c2.loc22","2",22,0.0214723233736152
"c2.loc23","2",23,0.0227569717942799
"c2.loc24","2",24,0.0142333464770275
"c2.loc25","2",25,0.0089619025943648
"c2.loc26","2",26,0.00624317046225542
"2_2154912","2",26.415002,0.00551769209707231
"2_2285122","2",26.743003,0.00551732775824121
"2_2239200","2",26.775004,0.00550106168037701
"2_2273409","2",26.775005,0.00550106945971152
"c2.loc27","2",27,0.00529854689730769
"2_2363256","2",27.104006,0.0051563803282022
"c2.loc28","2",28,0.0160885260134762
"2_2798731","2",28.890007,0.0464909407683365
"c2.loc29","2",29,0.0783538542861493
"2_2938083","2",29.109008,0.0894081007638192
"2_2972467","2",29.786009,0.0550662722299649
"c2.loc30","2",30,0.0530197828254018
"c2.loc31","2",31,0.0376540476725324
"2_3268584","2",31.53701,0.0619023993685914
"c2.loc32","2",32,0.0597790678295667
"c2.loc33","2",33,0.019026817965738
"c2.loc34","2",34,0.0434156820240901
"2_3614447","2",34.069011,0.0439647732006847
"2_3953244","2",34.936012,0.0524352787006137
"2_3794440","2",34.952013,0.0519739519666587
"2_3671868","2",34.953014,0.039187046560329
"c2.loc35","2",35,0.0380176529326093
"2_3835305","2",35.226015,0.0325538629341793
"c2.loc36","2",36,0.0365904867914253
"2_4212916","2",36.725016,0.0403861444562494
"c2.loc37","2",37,0.071484079056404
"2_4268719","2",37.072017,0.0643606162286687
"2_4350101","2",37.980018,0.0671383240338059
"c2.loc38","2",38,0.0682781041503517
"c2.loc39","2",39,0.134703076093359
"2_4568638","2",39.431019,0.165496187885907
"c2.loc40","2",40,0.183708445840693
"c2.loc41","2",41,0.216932233630985
"c2.loc42","2",42,0.250300665244936
"c2.loc43","2",43,0.282260765619384
"c2.loc44","2",44,0.311346815894922
"c2.loc45","2",45,0.336401397793992
"c2.loc46","2",46,0.356719317514148
"2_5186881","2",46.03102,0.357264984544429
"c2.loc47","2",47,0.346193149788178
"c2.loc48","2",48,0.330667182491823
"c2.loc49","2",49,0.311077986106596
"c2.loc50","2",50,0.287867272775145
"c2.loc51","2",51,0.26180933022448
"c2.loc52","2",52,0.233930033636796
"c2.loc53","2",53,0.205373097736185
"c2.loc54","2",54,0.177248811005171
"c2.loc55","2",55,0.15050478945551
"2_6114707","2",55.100021,0.147958026238285
"c2.loc56","2",56,0.144690394060007
"c2.loc57","2",57,0.140135413350691
"c2.loc58","2",58,0.134561497400597
"c2.loc59","2",59,0.127957504806204
"c2.loc60","2",60,0.120364009145902
"c2.loc61","2",61,0.111880311503967
"c2.loc62","2",62,0.102665067704436
"c2.loc63","2",63,0.0929289439851289
"c2.loc64","2",64,0.082919375361115
"c2.loc65","2",65,0.0728994867976951
"c2.loc66","2",66,0.0631248273595588
"c2.loc67","2",67,0.0538221165263906
"c2.loc68","2",68,0.045173497616247
"c2.loc69","2",69,0.0373081710714303
"c2.loc70","2",70,0.0303014145262921
"14_23184626","2",70.071022,0.02984164153645
"3_1058124","3",0,0.778956806892324
"3_1055879","3",0.487001,0.611521638072873
"c3.loc1","3",1,0.519375421992066
"3_1055953","3",1.007002,0.517849225185614
"3_1055923","3",1.175003,0.551020428838058
"3_1001036","3",1.461004,0.503213877905239
"c3.loc2","3",2,0.631110107083032
"3_1584324","3",2.976005,0.687934972083752
"c3.loc3","3",3,0.633583070110632
"3_1544948","3",3.207006,0.6767776924234
"3_1598999","3",3.336007,0.598116659727168
"c3.loc4","3",4,0.586686690885188
"3_1773587","3",4.673008,0.567523194579479
"c3.loc5","3",5,0.508340734424223
"c3.loc6","3",6,0.0300578484875587
"c3.loc7","3",7,0.748928263306681
"3_2108695","3",7.229009,0.76012855337288
"3_2108599","3",7.56901,0.775950563902597
"3_2206148","3",7.967011,0.50661238606051
"c3.loc8","3",8,0.505017048988947
"c3.loc9","3",9,0.454953966226441
"3_2403699","3",9.021012,0.453893832555423
"c3.loc10","3",10,0.459073596346485
"c3.loc11","3",11,0.460419995346115
"3_2505539","3",11.139013,0.460281559628527
"3_2502610","3",11.532014,0.609909997921847
"3_2518657","3",11.883015,0.531658005483735
"c3.loc12","3",12,0.536055981625054
"c3.loc13","3",13,0.572323448876489
"c3.loc14","3",14,0.604345289180515
"c3.loc15","3",15,0.630388899648437
"c3.loc16","3",16,0.649021555822031
"c3.loc17","3",17,0.659336470428997
"c3.loc18","3",18,0.661092034103291
"c3.loc19","3",19,0.654722386126963
"c3.loc20","3",20,0.641221917385849
"3_3553194","3",20.116016,0.639271270068519
"c3.loc21","3",21,0.459024329526784
"c3.loc22","3",22,0.161575895769289
"3_4196288","3",22.350017,0.300513351351725
"c3.loc23","3",23,0.019519929856898
"c3.loc24","3",24,0.56131324173802
"6_6610169","3",24.502018,0.619327435634716
"c3.loc25","3",25,0.422981483092798
"6_6610309","3",25.106019,0.378142458675171
"3_4201050","3",25.33702,0.389439788061878
"3_4228313","3",25.493021,0.889217720565199
"3_4214165","3",25.692022,0.804845200044099
"c3.loc26","3",26,0.820274682009455
"c3.loc27","3",27,0.84785863445714
"3_4355551","3",27.033023,0.848144662450011
"c3.loc28","3",28,0.748230969562968
"c3.loc29","3",29,0.458079767397891
"c3.loc30","3",30,0.0409043376237435
"3_5306858","3",30.948024,0.0828980676780873
"c3.loc31","3",31,0.00867680629664846
"3_5278777","3",31.476025,1.1248024158931
"3_5596857","3",31.779026,1.24254053358933
"c3.loc32","3",32,1.2488986637743
"3_5417721","3",32.414027,1.06312959281382
"c3.loc33","3",33,1.34813998249771
"3_5645733","3",33.148028,1.34756805122095
"c3.loc34","3",34,1.31151377892684
"6_2131773","3",34.650029,1.25249927157833
"c3.loc35","3",35,1.22508526937867
"7_23037623","3",35.17603,1.19338189582768
"c3.loc36","3",36,0.980357928319421
"c3.loc37","3",37,0.538703640160463
"3_6059142","3",37.919031,1.23956941949015
"c3.loc38","3",38,1.22711878472757
"c3.loc39","3",39,0.174451573128749
"c3.loc40","3",40,1.30270368053755
"3_6405665","3",40.074032,1.30741886739855
"c3.loc41","3",41,1.34101337524962
"c3.loc42","3",42,0.628942409018464
"c3.loc43","3",43,0.249264655436008
"c3.loc44","3",44,0.659086154707779
"3_7287592","3",44.351033,0.728519688083566
"c3.loc45","3",45,0.775171258917453
"c3.loc46","3",46,0.264759445954041
"3_7815481","3",46.106034,0.322318889938714
"c3.loc47","3",47,0.414742730981658
"3_8423519","3",47.215035,0.436100527208595
"c3.loc48","3",48,0.34230665138125
"3_8423518","3",48.041036,0.336439785472578
"3_8423520","3",48.162037,0.348487880051579
"3_8423542","3",48.428038,0.366844680734971
"3_8895621","3",48.777039,0.366248545927277
"3_8895655","3",48.84204,0.419768808019029
"c3.loc49","3",49,0.422999041285465
"3_9224644","3",49.417041,0.426689847764322
"5_2392618","3",49.555042,0.353770758453976
"5_2392650","3",49.879043,0.389912027610507
"c3.loc50","3",50,0.361237981201754
"3_9044978","3",50.193044,0.309931940026587
"c3.loc51","3",51,0.36395809792495
"c3.loc52","3",52,0.420772221991541
"c3.loc53","3",53,0.458779663834292
"3_12277519","3",53.060045,0.460362738184642
"12_11308873","3",53.380046,0.436949110837361
"3_14322343","3",53.725047,0.350904824858674
"c3.loc54","3",54,0.362925342396778
"2_14258457","3",54.333048,0.363517362162867
"3_16163489","3",54.666049,0.333199142445636
"3_16707449","3",54.90305,0.416276825812105
"c3.loc55","3",55,0.411710151205966
"2_14258463","3",55.315051,0.395422205975194
"c3.loc56","3",56,0.337776206885763
"c3.loc57","3",57,0.268434083610174
"18_29169855","3",57.167052,0.364635103286616
"c3.loc58","3",58,0.432345649108754
"3_19326619","3",58.115053,0.437586766821767
"13_28441420","3",58.225054,0.437587987579207
"3_8220547","3",58.678055,0.461662925337379
"c3.loc59","3",59,0.487952687829051
"c3.loc60","3",60,0.599779379227726
"c3.loc61","3",61,0.735596240046874
"c3.loc62","3",62,0.584730817046704
"c3.loc63","3",63,0.141580162177377
"c3.loc64","3",64,0.00774139133238805
"c3.loc65","3",65,0.00417645523518217
"16_10945438","3",65.295056,0.00897321161042441
"4_405578","4",0,0.238314069867812
"c4.loc1","4",1,0.326556510331272
"c4.loc2","4",2,0.424948066194958
"c4.loc3","4",3,0.5280516911983
"c4.loc4","4",4,0.629581113771792
"4_936532","4",4.541001,0.681491110107316
"4_1048504","4",4.690002,0.681490964635259
"c4.loc5","4",5,0.631184108464936
"c4.loc6","4",6,0.271300798644262
"4_1554457","4",6.230003,0.192160775567999
"4_1659787","4",6.332004,0.152474710032322
"4_1800655","4",6.675005,0.636445207296987
"4_1800675","4",6.909006,0.663374738484151
"4_2007610","4",6.909007,0.664578589524154
"c4.loc7","4",7,0.675724139099856
"c4.loc8","4",8,0.710043692553995
"4_2581004","4",8.537008,0.355674825364531
"4_2538171","4",8.873009,0.735276683552769
"c4.loc9","4",9,0.74882945609184
"c4.loc10","4",10,0.800570558391627
"c4.loc11","4",11,0.746113705001704
"4_3300210","4",11.10001,0.736299687959672
"4_2873313","4",11.454011,0.76746932801322
"4_2898086","4",11.503012,0.816156501501126
"4_2929017","4",11.744013,0.833200949791632
"4_2940289","4",11.906014,0.315554642925292
"4_2933638","4",11.906015,0.315554725781254
"c4.loc12","4",12,0.388934084870129
"4_2928994","4",12.148016,0.848814310597703
"c4.loc13","4",13,0.858525136322442
"c4.loc14","4",14,0.824144941382116
"c4.loc15","4",15,0.746612526813664
"4_4501570","4",15.400017,0.707714063284214
"c4.loc16","4",16,0.791004288462858
"4_4708744","4",16.662018,0.865636385990825
"c4.loc17","4",17,0.85464845711374
"4_4796041","4",17.516019,0.808733357435216
"c4.loc18","4",18,0.500715760714684
"4_5019318","4",18.98402,0.0484190843798444
"c4.loc19","4",19,0.0415085724489757
"4_5014773","4",19.657021,0.694495559940094
"c4.loc20","4",20,0.693654045639647
"c4.loc21","4",21,0.681695306414753
"c4.loc22","4",22,0.655623229695749
"4_5372975","4",22.590022,0.634275977571548
"c4.loc23","4",23,0.64697245674526
"c4.loc24","4",24,0.656671984228296
"c4.loc25","4",25,0.302631719695853
"c4.loc26","4",26,0.0373204527847406
"c4.loc27","4",27,0.21654134225551
"4_5882334","4",27.818023,0.297298622401939
"c4.loc28","4",28,0.240509006624649
"4_6149524","4",28.734024,0.057352776514989
"c4.loc29","4",29,0.0109194384498039
"4_6565198","4",29.802025,0.463944790354844
"c4.loc30","4",30,0.488624076401379
"c4.loc31","4",31,0.183198465389978
"c4.loc32","4",32,0.0184390965637817
"4_7134433","4",32.672026,0.064427879549072
"4_7134434","4",32.943027,0.104230543279243
"c4.loc33","4",33,0.103977294313836
"4_7246826","4",33.145028,0.10331903816035
"4_7599190","4",33.894029,0.0953128322718726
"c4.loc34","4",34,0.0849566965674171
"4_7599189","4",34.08603,0.0768858532626098
"c4.loc35","4",35,0.0912950365911058
"c4.loc36","4",36,0.107895423949714
"c4.loc37","4",37,0.124657411169295
"4_9646484","4",37.914031,0.139412482222127
"c4.loc38","4",38,0.121575542451666
"4_10392639","4",38.986032,0.366226631045663
"c4.loc39","4",39,0.36636702861864
"4_11235175","4",39.989033,0.353411972066993
"c4.loc40","4",40,0.351692790239412
"4_11594995","4",40.609034,0.00708415755437386
"4_11595005","4",40.609035,0.0167085718972544
"c4.loc41","4",41,0.512748513323714
"4_14109806","4",41.316036,0.500962595502841
"c4.loc42","4",42,0.4488965966938
"c4.loc43","4",43,0.358966444506024
"4_16592499","4",43.575037,0.304198733425295
"4_16137623","4",43.735038,0.345135250463528
"c4.loc44","4",44,0.349068128042006
"c4.loc45","4",45,0.354085095730198
"4_17146101","4",45.551039,0.349964545088028
"c4.loc46","4",46,0.328024541668952
"4_17757436","4",46.96504,0.168446428640237
"c4.loc47","4",47,0.170973782568893
"4_17758080","4",47.182041,0.18216619754952
"c4.loc48","4",48,0.00181181623668181
"c4.loc49","4",49,0.353580673527432
"4_18151654","4",49.051042,0.351848763093102
"4_18365919","4",49.922043,0.371528769168293
"c4.loc50","4",50,0.132958742054655
"4_18355345","4",50.104044,0.317443219540166
"c4.loc51","4",51,0.387694694766623
"c4.loc52","4",52,0.440830771083256
"4_18795496","4",52.183045,0.446746676964892
"4_19141999","4",52.380046,0.451188792614488
"4_19250728","4",52.725047,0.44673846616999
"c4.loc53","4",53,0.501029684428346
"4_18994424","4",53.096048,0.516484425775559
"4_19442596","4",53.485049,0.585197683991311
"4_19401514","4",53.87605,0.348875547253925
"4_19406406","4",53.959051,0.348882047958114
"c4.loc54","4",54,0.348882337347419
"4_19711551","4",54.267052,0.348884228940449
"c4.loc55","4",55,0.37068437226705
"4_19859950","4",55.987053,0.163663046300172
"c4.loc56","4",56,0.163663176927628
"4_19879705","4",56.345054,0.163666669761824
"c4.loc57","4",57,0.148161899059374
"4_20280256","4",57.392055,0.136563118543137
"4_20147449","4",57.410056,0.112637089814427
"c4.loc58","4",58,0.0941933062520093
"4_20590317","4",58.104057,0.0908836709035654
"4_20573221","4",58.279058,0.0912214603882546
"c4.loc59","4",59,0.0851915089795057
"c4.loc60","4",60,0.0687866703152338
"c4.loc61","4",61,0.0468415027176832
"c4.loc62","4",62,1.6388608855448
"4_21296318","4",62.092059,1.62063482407726
"4_21405666","4",62.52406,1.80166153739131
"c4.loc63","4",63,2.07951705661534
"4_21626265","4",63.018061,2.06869646751127
"c4.loc64","4",64,2.16649101876254
"c4.loc65","4",65,2.18891740854244
"4_21750541","4",65.253062,2.18178478929858
"c4.loc66","4",66,0.10491506592524
"4_22218751","4",66.687063,2.31570370873686
"c4.loc67","4",67,2.30783132337461
"c4.loc68","4",68,2.27233072492717
"c4.loc69","4",69,2.22128650665488
"c4.loc70","4",70,2.15524676259076
"4_24242954","4",70.283064,2.1341399506141
"4_24432121","4",70.419065,0.96618842872121
"4_24378472","4",70.617066,1.61549512930955
"5_2074950","5",0,0.273903250166001
"c5.loc1","5",1,0.188776076033747
"c5.loc2","5",2,0.00293013618048121
"c5.loc3","5",3,0.231068656952914
"5_1161567","5",3.993001,0.298370937237536
"c5.loc4","5",4,0.298018147437233
"5_1162334","5",4.299002,0.276842505136358
"c5.loc5","5",5,0.0980371378860241
"5_2565607","5",5.843003,0.000263481680548239
"c5.loc6","5",6,0.146432522024099
"5_2074832","5",6.431004,0.682471040598188
"c5.loc7","5",7,0.630490260050038
"5_2528223","5",7.222005,0.594246902897538
"c5.loc8","5",8,0.593745417607977
"c5.loc9","5",9,0.575442139748731
"c5.loc10","5",10,0.538050676460131
"5_3532366","5",10.295006,0.524049296373164
"c5.loc11","5",11,0.618828546174228
"c5.loc12","5",12,0.153046750471532
"5_4053044","5",12.450007,0.243345345762606
"c5.loc13","5",13,0.243344750052074
"c5.loc14","5",14,0.242484995026842
"c5.loc15","5",15,0.24043026806109
"c5.loc16","5",16,0.237107555563313
"5_4631768","5",16.698008,0.234027066105256
"5_4540238","5",16.704009,0.278177912757798
"c5.loc17","5",17,0.276422738696624
"5_4559240","5",17.06001,0.276055364987542
"c5.loc18","5",18,0.264148316034692
"c5.loc19","5",19,0.212695088426557
"c5.loc20","5",20,0.034385659559689
"c5.loc21","5",21,0.0703672204501515
"c5.loc22","5",22,0.173065363693127
"c5.loc23","5",23,0.213919916684773
"5_5437370","5",23.311011,0.22110268598388
"5_5331857","5",23.566012,0.215729956651614
"c5.loc24","5",24,0.22745791962646
"c5.loc25","5",25,0.251622684398171
"5_5707625","5",25.600013,0.26338690004016
"c5.loc26","5",26,0.197219044064326
"c5.loc27","5",27,0.294436195861408
"5_6614908","5",27.266014,0.313070503222974
"5_6614898","5",27.906015,0.309864498550297
"c5.loc28","5",28,0.294166075652043
"5_6441001","5",28.352016,0.186484216766985
"c5.loc29","5",29,0.460311075447748
"5_6531869","5",29.064017,0.469663045829549
"5_6617970","5",29.322018,0.469873335394936
"5_6599359","5",29.457019,0.469044753563168
"5_6614897","5",29.75302,0.612776899540336
"c5.loc30","5",30,0.651171304347542
"5_6661247","5",30.912021,0.747031934230762
"c5.loc31","5",31,0.746715256390985
"c5.loc32","5",32,0.688090608424261
"5_6915516","5",32.347022,0.648019311668435
"c5.loc33","5",33,0.648033140116524
"c5.loc34","5",34,0.625063481707087
"5_7259488","5",34.696023,0.593596036765433
"c5.loc35","5",35,0.527531917381367
"c5.loc36","5",36,0.679285396907034
"5_7797055","5",36.089024,0.679966485595685
"c5.loc37","5",37,0.776528060496219
"5_7648545","5",37.038025,0.778000896817332
"c5.loc38","5",38,0.41527775601736
"5_8221736","5",38.185026,0.522820560179753
"c5.loc39","5",39,0.555850187599475
"c5.loc40","5",40,0.581398147496941
"c5.loc41","5",41,0.587005701523623
"9_10450468","5",41.965027,0.573757244736157
"c5.loc42","5",42,0.572566765571594
"c5.loc43","5",43,0.380732019020229
"c5.loc44","5",44,0.367560702659716
"4_2304110","5",44.804028,0.523512083443251
"c5.loc45","5",45,0.516226322986654
"c5.loc46","5",46,0.442227928637578
"c5.loc47","5",47,0.222839081812111
"c5.loc48","5",48,0.00310673652811033
"c5.loc49","5",49,0.218109802276246
"c5.loc50","5",50,0.371445411330626
"5_13857691","5",50.826029,0.431598910663041
"c5.loc51","5",51,0.419800267332477
"14_13969350","5",51.79703,0.333571450480406
"c5.loc52","5",52,0.352586751775902
"c5.loc53","5",53,0.0110395163042085
"5_20559462","5",53.447031,0.0362782441555396
"c5.loc54","5",54,0.000223434344832185
"c5.loc55","5",55,0.638993875777828
"5_17868504","5",55.716032,0.501896734428129
"c5.loc56","5",56,0.431762904008252
"5_20828664","5",56.915033,0.182134651296906
"c5.loc57","5",57,0.16768238448762
"5_20828599","5",57.576034,0.0764743933684144
"c5.loc58","5",58,0.107077904137327
"c5.loc59","5",59,0.00305479510672058
"5_21825284","5",59.080035,0.00461697219211032
"5_21488186","5",59.854036,0.0879777829104
"c5.loc60","5",60,0.0326195829633775
"16_11684812","5",60.665037,0.426755017619939
"5_21554189","5",60.878038,0.40527687921599
"c5.loc61","5",61,0.401236106395572
"5_21614867","5",61.073039,0.394248902926137
"5_21757082","5",61.30004,0.573936926553245
"5_21772363","5",61.445041,0.573806132499527
"5_21825371","5",61.450042,0.573805882324422
"5_21771926","5",61.450043,0.573805742490663
"5_21771956","5",61.452044,0.573805642390226
"5_21771573","5",61.534045,0.564316089261382
"5_21859222","5",61.547046,0.564702526574166
"11_13522595","5",61.671047,0.560269442738957
"5_21729658","5",61.767048,0.56696633309727
"c5.loc62","5",62,0.341083414011791
"11_13522623","5",62.013049,0.371789964683842
"5_22809424","5",62.90905,0.226734235557672
"c5.loc63","5",63,0.555544515149563
"5_22788793","5",63.062051,0.566898803290655
"5_23042530","5",63.248052,0.558777308940023
"5_23042550","5",63.419053,0.594002074397537
"5_23224383","5",63.580054,0.504306225872256
"5_23612814","5",63.580055,0.50430610510557
"5_23230814","5",63.596056,0.492993443132264
"5_23663249","5",63.908057,0.43387635959138
"c5.loc64","5",64,0.449965467469809
"c5.loc65","5",65,0.567375493517659
"5_21771593","5",65.009058,0.567794724133933
"c5.loc66","5",66,0.548635453563008
"c5.loc67","5",67,0.459500275892509
"5_21825406","5",67.023059,0.45693005090186
"c5.loc68","5",68,0.538726818865143
"c5.loc69","5",69,0.602441627786078
"c5.loc70","5",70,0.63169074804992
"c5.loc71","5",71,0.623490551646597
"5_21614858","5",71.27706,0.615667733504893
"6_1645621","6",0,0.0303192716465901
"c6.loc1","6",1,0.651527425902572
"6_1668270","6",1.023001,0.642176836167437
"c6.loc2","6",2,0.622807054065674
"6_1563285","6",2.995002,0.597739612125935
"c6.loc3","6",3,0.601004224144503
"6_1655948","6",3.204003,0.425758858118598
"6_1655949","6",3.307004,0.425767998287029
"c6.loc4","6",4,0.379473139025606
"c6.loc5","6",5,0.148825605948787
"c6.loc6","6",6,0.0474519890186968
"c6.loc7","6",7,0.245547320658716
"6_2534068","6",7.326005,0.282382561208635
"c6.loc8","6",8,0.311732781675403
"c6.loc9","6",9,0.160133051797999
"6_2687012","6",9.130006,0.112630140686434
"6_2776728","6",9.616007,0.0484412871294921
"c6.loc10","6",10,0.0491321895351007
"6_3039125","6",10.483008,0.0469262534736288
"6_3234810","6",10.858009,0.028929882586624
"c6.loc11","6",11,0.0259772797114977
"c6.loc12","6",12,0.00777049867684809
"c6.loc13","6",13,3.81407602390027e-06
"c6.loc14","6",14,0.0109150721846163
"c6.loc15","6",15,0.0432480809510594
"c6.loc16","6",16,0.0892939384936255
"c6.loc17","6",17,0.13616993598427
"c6.loc18","6",18,0.175057899787873
"6_22228152","6",18.17501,0.18074817367966
"c6.loc19","6",19,0.0533329287425204
"c6.loc20","6",20,0.221183734196359
"6_22228270","6",20.856011,0.321524259470664
"c6.loc21","6",21,0.322145193140557
"c6.loc22","6",22,0.322828075720736
"6_22050337","6",22.604012,0.320043360326849
"6_22050299","6",22.997013,0.362934286399593
"c6.loc23","6",23,0.362900472658282
"6_21778477","6",23.331014,0.359022123247996
"c6.loc24","6",24,0.384819654662067
"c6.loc25","6",25,0.283926625907782
"c6.loc26","6",26,0.0583546047720347
"6_20918375","6",26.142015,0.0809023230591777
"c6.loc27","6",27,0.109317742756389
"6_20468363","6",27.057016,0.112216377396095
"c6.loc28","6",28,0.120981148273756
"6_20137860","6",28.591017,0.122393907900232
"c6.loc29","6",29,0.0871090597433692
"6_20047472","6",29.078018,0.0992592561389642
"c6.loc30","6",30,0.0996434302219882
"c6.loc31","6",31,0.0997411906817831
"c6.loc32","6",32,0.0992474819681775
"c6.loc33","6",33,0.0977182643703998
"c6.loc34","6",34,0.0944239103732798
"c6.loc35","6",35,0.0882394122131132
"c6.loc36","6",36,0.0776878488080968
