gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2573110613	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	bebdf01b-c494-4602-a335-188536017e3e	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.55473	-73.21948	11376.0						1894-06-13T00:00:00	13	6	1894	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081427	s. n.			CC_BY_4_0	University of Vermont	Flynn, N. F.			2020-04-03T21:13:54.779Z	StillImage	
2573109762	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	b900bfee-4827-4016-b668-5c623bb932a2	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.7521	-72.31881	9401.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081412				CC_BY_4_0	University of Vermont				2020-04-03T21:13:53.710Z	StillImage	RECORDED_DATE_MISMATCH
2573108338	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	b77b54a6-b74e-4037-9e93-2d0452d63ac9	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.7521	-72.31881	9401.0						1906-07-21T00:00:00	21	7	1906	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081441				CC_BY_4_0	University of Vermont	Loveland, M. A.			2020-04-03T21:13:53.411Z	StillImage	
2573107916	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	b96a9848-ab26-4ab2-816d-b609fb152fb5	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	High Bridge	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.48735	-73.23124	6632.0						1899-08-08T00:00:00	8	8	1899	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081422				CC_BY_4_0	University of Vermont				2020-04-03T21:13:53.402Z	StillImage	
2573107363	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	b4667310-f617-4936-9961-88dd91e96b0b	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	Along road thru swamp	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.96004	-73.21624	6856.0						1968-06-13T00:00:00	13	6	1968	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081439	26847			CC_BY_4_0	University of Vermont	Seymour, F. C.			2020-04-03T21:13:53.619Z	StillImage	
2573104904	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	a741195d-d1c5-4d42-a3d6-c1e6d5c61600	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Maine			fee1eb85-53bb-4edb-91cc-de55f11b3cee	45.18083	-69.20469	11598.0						1895-08-06T00:00:00	6	8	1895	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081461				CC_BY_4_0	University of Vermont				2020-04-03T21:13:53.377Z	StillImage	
2573100938	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	9f76d5c7-5f27-429b-940a-7fb3cfac53ab	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Maine			fee1eb85-53bb-4edb-91cc-de55f11b3cee	45.18083	-69.20469	11598.0						1895-08-06T00:00:00	6	8	1895	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081466				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.498Z	StillImage	
2573100366	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	9b54b8fd-c42d-4a9f-ad47-464878e11776	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Massachusetts			fee1eb85-53bb-4edb-91cc-de55f11b3cee	42.52202	-72.60972	7304.0						1981-08-19T00:00:00	19	8	1981	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081465				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.277Z	StillImage	
2573099336	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	99ccccba-41a9-4f26-bcd2-fb3360cada60	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	Bank of Lewis Creek, mid-course; approx. 1 km W of Rt 116 on Rockville Rd	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.22862	-73.01579	9031.0		140.0				1991-09-15T00:00:00	15	9	1991	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081401	050			CC_BY_4_0	University of Vermont	FN I-Team			2020-04-03T21:13:54.654Z	StillImage	
2573098041	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	9917878c-7f05-46f8-8bcf-2723de97c208	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.30894	-73.23596	8247.0						1877-06-13T00:00:00	13	6	1877	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT109852				CC_BY_4_0	University of Vermont	C. G. Pringle			2020-04-03T21:13:54.492Z	StillImage	
2573096504	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	8ad1dc0c-0bf7-4ce1-81de-cdbdadab6363	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	West Burlington, east side of Lake Street	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.48735	-73.23124	6632.0						1969-06-14T00:00:00	14	6	1969	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081399	3322			CC_BY_4_0	University of Vermont	L. A. Charette			2020-04-03T21:13:54.480Z	StillImage	
2573096268	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	94f66cab-2707-4c4d-97ff-f6bb64dddd76	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		New Hampshire			fee1eb85-53bb-4edb-91cc-de55f11b3cee	42.98477	-71.44469	10491.0						1905-09-19T00:00:00	19	9	1905	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081459				CC_BY_4_0	University of Vermont				2020-04-03T21:13:53.576Z	StillImage	
2573095623	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	8e97b530-87da-421c-859e-40e95a944d56	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.48474	-73.12664	6206.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081411				CC_BY_4_0	University of Vermont	M. S. Common			2020-04-03T21:13:53.398Z	StillImage	RECORDED_DATE_MISMATCH
2573094920	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	86e04977-cbad-4f62-8ed4-332d35def839	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.7129	-73.17596	6827.0						1968-06-14T00:00:00	14	6	1968	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081414	26940			CC_BY_4_0	University of Vermont	Seymour, F. C.			2020-04-03T21:13:53.383Z	StillImage	
2573094463	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	860683ac-8067-4c78-bca8-ba33aa6c25d7	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	Near tiny pond & stream, Route 2	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.39425	-72.99312	7524.0						1970-06-08T00:00:00	8	6	1970	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081430	4			CC_BY_4_0	University of Vermont	E. B. Nelson			2020-04-03T21:13:53.358Z	StillImage	
2573091365	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	786bd0ae-7aff-4d98-b12c-285f24afe27c	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.48735	-73.23124	6632.0						1938-08-10T00:00:00	10	8	1938	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081423	624			CC_BY_4_0	University of Vermont	E. J. D.			2020-04-03T21:13:54.607Z	StillImage	
2573090154	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	7b1ecd8e-4df6-4dce-8fee-b95b94c0ebcc	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.6328	-73.17413	7457.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081407				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.610Z	StillImage	RECORDED_DATE_MISMATCH
2573089296	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	79732910-37d4-4d94-a6f5-7d7441d68d52	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	Alluvial thicket, one-half mile south of Vernon Dam on west shore of Connecticut river	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	42.76233	-72.52592	7462.0						1981-06-02T00:00:00	2	6	1981	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081416	3370	M. O. Moore		CC_BY_4_0	University of Vermont	P. F. Zika			2020-04-03T21:13:53.345Z	StillImage	
2573089015	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	775e2174-2d08-4cad-9ffe-6dc37daf4ed5	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.44478	-73.05765	6908.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081438				CC_BY_4_0	University of Vermont				2020-04-03T21:13:53.557Z	StillImage	RECORDED_DATE_MISMATCH
2573086667	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	64e2f462-d9fc-44dc-9f18-ab39e16b2b9f	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	Bank of Connecticut River	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.57413	-72.43549	9302.0						1923-06-03T00:00:00	3	6	1923	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081440				CC_BY_4_0	University of Vermont	Carpenter, D. S.			2020-04-03T21:13:53.480Z	StillImage	
2573086355	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	6b44678b-2930-4de1-960e-8607a5cd826e	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	Near railroad	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.55473	-73.21948	11376.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081437				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.696Z	StillImage	RECORDED_DATE_MISMATCH
2573083980	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	5d362ad2-2c66-49d5-9c39-3df98a521df7	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.76016	-72.02697	7020.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081403				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.249Z	StillImage	RECORDED_DATE_MISMATCH
2573083809	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	5bbcf889-bccb-448e-8ed2-4ee57757448a	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.46004	-73.22009	10039.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081410				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.439Z	StillImage	RECORDED_DATE_MISMATCH
2573082881	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	6411802d-2e73-4d43-ade3-14e52ab6fac1	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.48735	-73.23124	6632.0						1895-06-04T00:00:00	4	6	1895	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081415	s. n.	M. O. Moore		CC_BY_4_0	University of Vermont	Flynn, N. F.			2020-04-03T21:13:54.233Z	StillImage	
2573082312	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	61b89003-98f6-43bc-b95e-23d1cc8d6b3e	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US	Snake Mt.	Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.07147	-73.3448	8842.0						1898-07-01T00:00:00	1	7	1898	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081442				CC_BY_4_0	University of Vermont				2020-04-03T21:13:53.311Z	StillImage	
2573080291	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	58615a9e-9fbd-46d9-900b-17635418c184	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.49492	-73.18447	1538.0						1907-07-21T00:00:00	21	7	1907	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081431				CC_BY_4_0	University of Vermont	F. V. Rand			2020-04-03T21:13:53.282Z	StillImage	
2573078893	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	521352ca-3b86-4fde-8253-f768cccb5428	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.10963	-72.11982	10018.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081397				CC_BY_4_0	University of Vermont				2020-04-03T21:13:53.262Z	StillImage	RECORDED_DATE_MISMATCH
2573077622	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	50784936-7cb2-4589-b416-ee899c554bf5	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Massachusetts			fee1eb85-53bb-4edb-91cc-de55f11b3cee	42.52202	-72.60972	7304.0						1970-05-28T00:00:00	28	5	1970	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081460				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.519Z	StillImage	
2573075733	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	458596c6-d443-4721-ac85-db091b925d43	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.7521	-72.31881	9401.0						1893-06-09T00:00:00	9	6	1893	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081420				CC_BY_4_0	University of Vermont	C. H. White			2020-04-03T21:13:54.605Z	StillImage	
2573075668	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	4bf28848-bff3-4208-b92f-af9007a5555f	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.39425	-72.99312	7524.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081432				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.232Z	StillImage	RECORDED_DATE_MISMATCH
2573074703	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	48d7a45d-3cca-4267-80a7-32875f25d149	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.30894	-73.23596	8247.0										5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081417				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.515Z	StillImage	RECORDED_DATE_MISMATCH
2573072216	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	3bbaedf3-e1fd-4217-b984-ef4228df0bfe	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	43.7521	-72.31881	9401.0						1891-08-12T00:00:00	12	8	1891	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081419				CC_BY_4_0	University of Vermont	L. W. Burbank			2020-04-03T21:13:54.217Z	StillImage	
2573071472	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	39f4e32e-72ba-4453-9e63-160b710d6bde	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	42.76233	-72.52592	7462.0						1970-07-21T00:00:00	21	7	1970	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081436	2235			CC_BY_4_0	University of Vermont	Countryman, W.D.			2020-04-03T21:13:53.408Z	StillImage	
2573068238	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	3009dbfd-4823-475b-af02-10c749957ede	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.48735	-73.23124	6632.0						1894-06-09T00:00:00	9	6	1894	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081424				CC_BY_4_0	University of Vermont	Grout, A. J.			2020-04-03T21:13:52.940Z	StillImage	
2573067588	e42c4be9-dc6d-466b-8df2-60ac8c47fadd	311d84a6-4b81-4903-b741-f3e06d7dc7d9	Plantae	Tracheophyta	Magnoliopsida	Vitales	Vitaceae	Vitis	Vitis riparia		SPECIES	Vitis riparia Michx.	Vitis riparia	Michx.	US		Vermont			fee1eb85-53bb-4edb-91cc-de55f11b3cee	44.48735	-73.23124	6632.0						1969-10-12T00:00:00	12	10	1969	5372385	5372385	PRESERVED_SPECIMEN	VT		UVMVT081400				CC_BY_4_0	University of Vermont				2020-04-03T21:13:54.579Z	StillImage	
