"","chr","pos","lod"
"7_7311056","1",33.364022,0.000366485396000371
"c1.loc34","1",34,0.000438556231245002
"c1.loc35","1",35,0.000571716352851581
"c1.loc36","1",36,0.000729716162027216
"c1.loc37","1",37,0.000912303775407963
"c1.loc38","1",38,0.00111704828799475
"c1.loc39","1",39,0.0013388976823876
"c1.loc40","1",40,0.00157015778745517
"c1.loc41","1",41,0.00180108056440531
"c1.loc42","1",42,0.00202106587914841
"c1.loc43","1",43,0.00222021955187302
"c1.loc44","1",44,0.00239081805221986
"c1.loc45","1",45,0.00252824385950134
"c1.loc46","1",46,0.0026311796796108
"c1.loc47","1",47,0.00270114332278126
"11_7995636","1",47.189023,0.00271085282395234
"c1.loc48","1",48,8.32151620215882e-05
"c1.loc49","1",49,0.00238495982773657
"c1.loc50","1",50,0.0122312095808752
"c1.loc51","1",51,0.0301058677860624
"c1.loc52","1",52,0.0549384503157171
"3_20634638","1",52.012024,0.0552669660185643
"18_3644857","1",52.520025,0.0152661665147207
"11_7995637","1",52.770026,0.0146123284586679
"c1.loc53","1",53,0.00140795510878888
"c1.loc54","1",54,0.130798080250827
"1_12207498","1",54.309027,0.233671107628197
"c1.loc55","1",55,0.189452091567887
"c1.loc56","1",56,0.0459956951737581
"c1.loc57","1",57,0.830037629634944
"c1.loc58","1",58,0.901485167721944
"14_16990480","1",58.475028,0.888626966389779
"1_16852366","1",58.634029,0.89610856634431
"c1.loc59","1",59,0.886555722864102
"18_33759636","1",59.82903,0.804220621643992
"c1.loc60","1",60,0.800985615915408
"1_17586659","1",60.200031,0.79369378246281
"1_18503714","1",60.699032,1.04568061602288
"1_18231605","1",60.886033,1.11704864932966
"c1.loc61","1",61,1.16810978866152
"1_19075514","1",61.152034,1.22712658292045
"1_19145591","1",61.270035,1.31849352052325
"c1.loc62","1",62,1.2969101669762
"1_19658001","1",62.586036,1.20968838314258
"1_19658214","1",62.656037,1.21412779271708
"1_19637644","1",62.776038,1.45716613676535
"c1.loc63","1",63,1.46126594944843
"1_19817756","1",63.337039,1.45059621812476
"1_20356240","1",63.78704,1.5071916015562
"c1.loc64","1",64,1.48771095543975
"1_19614222","1",64.750041,1.0984638079492
"c1.loc65","1",65,1.22558424133837
"1_20669875","1",65.163042,1.23280672617216
"c1.loc66","1",66,1.22817864995295
"1_20743986","1",66.848043,0.00723915295833422
"1_20954387","1",66.848044,0.00740388131708869
"c1.loc67","1",67,0.00584257872895932
"1_21209235","1",67.285045,0.00348642805136024
"1_20779520","1",67.817046,0.185160723279068
"c1.loc68","1",68,0.182190748396124
"c1.loc69","1",69,0.16251194220132
"c1.loc70","1",70,0.137895644546063
"c1.loc71","1",71,0.110276052062829
"c1.loc72","1",72,0.0824632373299892
"c1.loc73","1",73,0.0572514408981419
"c1.loc74","1",74,0.0365586371101472
"c1.loc75","1",75,0.0210945400580727
"1_23969825","1",75.800047,0.0123353698503479
"c1.loc76","1",76,0.0143412924911672
"1_23481368","1",76.117048,0.0157709495483118
"1_23828951","1",76.367049,0.0157383043048185
"14_1026438","2",0,0.0136798198604424
"c2.loc1","2",1,0.0114185454979179
"c2.loc2","2",2,0.00916438387952212
"c2.loc3","2",3,0.00697912724234584
"c2.loc4","2",4,0.00493907056858234
"c2.loc5","2",5,0.00313282672249215
"c2.loc6","2",6,0.00165630120534388
"c2.loc7","2",7,0.000604582037283308
"c2.loc8","2",8,6.13191010074843e-05
"c2.loc9","2",9,8.72039474870689e-05
"c2.loc10","2",10,0.000710014320986829
"c2.loc11","2",11,0.00191884946048049
"c2.loc12","2",12,0.00366434902355195
"c2.loc13","2",13,0.0058650517672163
"c2.loc14","2",14,0.00841828625408425
"c2.loc15","2",15,0.0112128732624228
"c2.loc16","2",16,0.0141408607174753
"c2.loc17","2",17,0.0171063416667039
"c2.loc18","2",18,0.0200305951315727
"2_950882","2",18.523001,0.0215158164248237
"c2.loc19","2",19,0.0241192598440421
"c2.loc20","2",20,0.0327876235887743
"c2.loc21","2",21,0.0495890154865037
"c2.loc22","2",22,0.0693660931227669
"c2.loc23","2",23,0.0378422434241088
"c2.loc24","2",24,0.00922494715899802
"c2.loc25","2",25,0.00178594171268287
"c2.loc26","2",26,0.000166803298327522
"2_2154912","2",26.415002,2.10132471352154e-05
"2_2285122","2",26.743003,4.37977415685964e-05
"2_2239200","2",26.775004,4.06288600061089e-05
"2_2273409","2",26.775005,4.06286889074181e-05
"c2.loc27","2",27,2.11806720926688e-05
"2_2363256","2",27.104006,1.41688248618266e-05
"c2.loc28","2",28,0.000244711618222482
"2_2798731","2",28.890007,0.00155117074888267
"c2.loc29","2",29,0.0213672493553645
"2_2938083","2",29.109008,0.0515625284147063
"2_2972467","2",29.786009,0.0761806879008873
"c2.loc30","2",30,0.0846551917184115
"c2.loc31","2",31,0.0220970524346171
"2_3268584","2",31.53701,0.0104011751823805
"c2.loc32","2",32,0.0346105218103503
"c2.loc33","2",33,1.18993029019799
"c2.loc34","2",34,0.540273000055095
"2_3614447","2",34.069011,0.525528524729111
"2_3953244","2",34.936012,0.50088962848929
"2_3794440","2",34.952013,0.501752706582295
"2_3671868","2",34.953014,0.495976871490143
"c2.loc35","2",35,0.498403294809407
"2_3835305","2",35.226015,0.509272803083263
"c2.loc36","2",36,0.483528145473542
"2_4212916","2",36.725016,0.457108990368795
"c2.loc37","2",37,0.266139728998155
"2_4268719","2",37.072017,0.318310683965365
"2_4350101","2",37.980018,0.323493618135501
"c2.loc38","2",38,0.323438449239234
"c2.loc39","2",39,0.308875716933983
"2_4568638","2",39.431019,0.295901404729875
"c2.loc40","2",40,0.281955104192036
"c2.loc41","2",41,0.253844397637579
"c2.loc42","2",42,0.222203657664238
"c2.loc43","2",43,0.188581378240372
"c2.loc44","2",44,0.154817136959139
"c2.loc45","2",45,0.122713518954527
"c2.loc46","2",46,0.0937308317855923
"2_5186881","2",46.03102,0.0929013377725028
"c2.loc47","2",47,0.0622990447278085
"c2.loc48","2",48,0.0356054283930121
"c2.loc49","2",49,0.0155339124117404
"c2.loc50","2",50,0.00342500372613586
"c2.loc51","2",51,6.9728088874399e-05
"c2.loc52","2",52,0.0055693735110367
"c2.loc53","2",53,0.0193261785106529
"c2.loc54","2",54,0.040166417414639
"c2.loc55","2",55,0.0665528744098651
"2_6114707","2",55.100021,0.0694071876711746
"c2.loc56","2",56,0.0678204674493372
"c2.loc57","2",57,0.0656097790636636
"c2.loc58","2",58,0.0629037088892801
"c2.loc59","2",59,0.0596953367852961
"c2.loc60","2",60,0.0560037822875188
"c2.loc61","2",61,0.0518781479894983
"c2.loc62","2",62,0.0473981531336563
"c2.loc63","2",63,0.0426705096643332
"c2.loc64","2",64,0.0378209934519305
"c2.loc65","2",65,0.0329832867692517
"c2.loc66","2",66,0.0282865953460032
"c2.loc67","2",67,0.0238443809159321
"c2.loc68","2",68,0.019746156402789
"c2.loc69","2",69,0.0160533582507014
"c2.loc70","2",70,0.0127992418588292
"14_23184626","2",70.071022,0.0125871203433121
"3_1058124","3",0,0.0129025749418474
"3_1055879","3",0.487001,0.0323565230440863
"c3.loc1","3",1,0.0427109053067625
"3_1055953","3",1.007002,0.0428511636301891
"3_1055923","3",1.175003,0.0346783950452618
"3_1001036","3",1.461004,0.037950135201811
"c3.loc2","3",2,0.0119519775741423
"3_1584324","3",2.976005,0.00374157750326276
"c3.loc3","3",3,0.0111507893505518
"3_1544948","3",3.207006,0.0867409910227934
"3_1598999","3",3.336007,0.122012677652492
"c3.loc4","3",4,0.22421906525858
"3_1773587","3",4.673008,0.350775922909236
"c3.loc5","3",5,0.398838305456081
"c3.loc6","3",6,0.400230900440079
"c3.loc7","3",7,0.0338427381954602
"3_2108695","3",7.229009,0.0528220783592133
"3_2108599","3",7.56901,0.052923483459324
"3_2206148","3",7.967011,0.197382372283073
"c3.loc8","3",8,0.194355177374121
"c3.loc9","3",9,0.110003046111615
"3_2403699","3",9.021012,0.108458053741458
"c3.loc10","3",10,0.14401829646539
"c3.loc11","3",11,0.185127614401154
"3_2505539","3",11.139013,0.191140413434596
"3_2502610","3",11.532014,0.195471157021188
"3_2518657","3",11.883015,0.212750337257319
"c3.loc12","3",12,0.217628402959519
"c3.loc13","3",13,0.261739133114531
"c3.loc14","3",14,0.308649901087335
"c3.loc15","3",15,0.356832637063405
"c3.loc16","3",16,0.404492882995385
"c3.loc17","3",17,0.44977836591795
"c3.loc18","3",18,0.491015700873106
"c3.loc19","3",19,0.52691446263816
"c3.loc20","3",20,0.556688515323344
"3_3553194","3",20.116016,0.559703062217409
"c3.loc21","3",21,0.304924840987439
"c3.loc22","3",22,0.263407095680975
"3_4196288","3",22.350017,0.401484600339927
"c3.loc23","3",23,0.047999979425299
"c3.loc24","3",24,0.583249124108079
"6_6610169","3",24.502018,0.665769063657137
"c3.loc25","3",25,0.698720265356314
"6_6610309","3",25.106019,0.692458872812551
"3_4201050","3",25.33702,0.519496663186203
"3_4228313","3",25.493021,0.771891432448285
"3_4214165","3",25.692022,0.812485535777455
"c3.loc26","3",26,0.827483763603084
"c3.loc27","3",27,0.836775082293741
"3_4355551","3",27.033023,0.836042097802647
"c3.loc28","3",28,1.00704720373255
"c3.loc29","3",29,1.19641289440625
"c3.loc30","3",30,0.697729883373825
"3_5306858","3",30.948024,0.0723336638760088
"c3.loc31","3",31,0.321986931445224
"3_5278777","3",31.476025,1.66596167320944
"3_5596857","3",31.779026,1.80825640442822
"c3.loc32","3",32,1.78781359106665
"3_5417721","3",32.414027,1.40253995635442
"c3.loc33","3",33,0.921926126361086
"3_5645733","3",33.148028,0.855614632962727
"c3.loc34","3",34,0.841578192469399
"6_2131773","3",34.650029,0.815709867253133
"c3.loc35","3",35,0.754272429449486
"7_23037623","3",35.17603,0.721230172847015
"c3.loc36","3",36,0.703330291584905
"c3.loc37","3",37,0.17908044706445
"3_6059142","3",37.919031,0.587782049115276
"c3.loc38","3",38,0.582068167564046
"c3.loc39","3",39,0.113482970353743
"c3.loc40","3",40,0.628537978449174
"3_6405665","3",40.074032,0.629985124406971
"c3.loc41","3",41,0.731847420549457
"c3.loc42","3",42,0.645115332842181
"c3.loc43","3",43,0.0360979661152214
"c3.loc44","3",44,0.203057803674596
"3_7287592","3",44.351033,0.236729483452848
"c3.loc45","3",45,0.264730866736727
"c3.loc46","3",46,0.0731185649135568
"3_7815481","3",46.106034,0.0921795398245422
"c3.loc47","3",47,0.112523628654856
"3_8423519","3",47.215035,0.116271558116921
"c3.loc48","3",48,0.0622826036309903
"3_8423518","3",48.041036,0.059736374085162
"3_8423520","3",48.162037,0.059735628876183
"3_8423542","3",48.428038,0.0597356289264894
"3_8895621","3",48.777039,0.0597378561242863
"3_8895655","3",48.84204,0.040199189656164
"c3.loc49","3",49,0.0513320554209713
"3_9224644","3",49.417041,0.0867748714027812
"5_2392618","3",49.555042,0.103701142680279
"5_2392650","3",49.879043,0.102133392843655
"c3.loc50","3",50,0.0751668959167091
"3_9044978","3",50.193044,0.0394664559141802
"c3.loc51","3",51,0.0455932575945894
"c3.loc52","3",52,0.0518760658304132
"c3.loc53","3",53,0.0559172954291398
"3_12277519","3",53.060045,0.0560789404838715
"12_11308873","3",53.380046,0.0518021357430598
"3_14322343","3",53.725047,0.148903969948719
"c3.loc54","3",54,0.133887006933207
"2_14258457","3",54.333048,0.119880229602131
"3_16163489","3",54.666049,0.161958824550084
"3_16707449","3",54.90305,0.0312588536139629
"c3.loc55","3",55,0.02938456131983
"2_14258463","3",55.315051,0.0230414517872646
"c3.loc56","3",56,0.0244952485701333
"c3.loc57","3",57,0.000365271819191548
"18_29169855","3",57.167052,0.00318957329540126
"c3.loc58","3",58,0.000158134055595838
"3_19326619","3",58.115053,8.41095128407687e-05
"13_28441420","3",58.225054,7.78817230298046e-05
"3_8220547","3",58.678055,0.0018487672849119
"c3.loc59","3",59,0.00297068753837948
"c3.loc60","3",60,0.0116161567843278
"c3.loc61","3",61,0.0429536530727432
"c3.loc62","3",62,0.10824579898707
"c3.loc63","3",63,0.0936922838791929
"c3.loc64","3",64,0.0578243075489695
"c3.loc65","3",65,0.0393194122875684
"16_10945438","3",65.295056,0.0358762583061889
"4_405578","4",0,0.56934338503487
"c4.loc1","4",1,0.520692265539935
"c4.loc2","4",2,0.464152578399649
"c4.loc3","4",3,0.40243717312228
"c4.loc4","4",4,0.338934033888847
"4_936532","4",4.541001,0.305221346576445
"4_1048504","4",4.690002,0.409832491428347
"c4.loc5","4",5,0.391745442001252
"c4.loc6","4",6,0.257439340147187
"4_1554457","4",6.230003,0.219742377829562
"4_1659787","4",6.332004,0.482741005341268
"4_1800655","4",6.675005,0.451366132083535
"4_1800675","4",6.909006,0.394346685421567
"4_2007610","4",6.909007,0.391688455628298
"c4.loc7","4",7,0.366556269372666
"c4.loc8","4",8,0.0158165387637723
"4_2581004","4",8.537008,0.231861898646343
"4_2538171","4",8.873009,0.34520786473621
"c4.loc9","4",9,0.389244740875881
"c4.loc10","4",10,0.813820758130475
"c4.loc11","4",11,1.28685828640704
"4_3300210","4",11.10001,1.33144980052117
"4_2873313","4",11.454011,1.43442573102811
"4_2898086","4",11.503012,1.42674028001665
"4_2929017","4",11.744013,1.41438072772297
"4_2940289","4",11.906014,0.644726263714347
"4_2933638","4",11.906015,0.644727234304128
"c4.loc12","4",12,0.675677024826314
"4_2928994","4",12.148016,1.36065647627709
"c4.loc13","4",13,1.3064456000285
"c4.loc14","4",14,1.19778206683475
"c4.loc15","4",15,1.0530967791023
"4_4501570","4",15.400017,0.989806777261208
"c4.loc16","4",16,1.20328633595977
"4_4708744","4",16.662018,1.41875054810794
"c4.loc17","4",17,1.42418698333239
"4_4796041","4",17.516019,1.40457309551732
"c4.loc18","4",18,1.23696677672399
"4_5019318","4",18.98402,0.763083469753894
"c4.loc19","4",19,0.744790001050887
"4_5014773","4",19.657021,1.33918577378034
"c4.loc20","4",20,1.28404315514865
"c4.loc21","4",21,1.10815060825234
"c4.loc22","4",22,0.920598539750529
"4_5372975","4",22.590022,0.810268543652967
"c4.loc23","4",23,0.845108227937715
"c4.loc24","4",24,0.94654120208429
"c4.loc25","4",25,0.565113693022738
"c4.loc26","4",26,0.0110081244935714
"c4.loc27","4",27,0.182345508239109
"4_5882334","4",27.818023,0.277234087754209
"c4.loc28","4",28,0.277447081363846
"4_6149524","4",28.734024,0.263971632151083
"c4.loc29","4",29,0.281315267304194
"4_6565198","4",29.802025,0.0750187871881849
"c4.loc30","4",30,0.0553619971128114
"c4.loc31","4",31,0.119362427050135
"c4.loc32","4",32,0.233563286396247
"4_7134433","4",32.672026,0.225470042303016
"4_7134434","4",32.943027,0.278239701538496
"c4.loc33","4",33,0.276983366235243
"4_7246826","4",33.145028,0.273769480497322
"4_7599190","4",33.894029,0.331123117662798
"c4.loc34","4",34,0.31120803268567
"4_7599189","4",34.08603,0.295114820057677
"c4.loc35","4",35,0.350827244165316
"c4.loc36","4",36,0.415705711066948
"c4.loc37","4",37,0.483376173072713
"4_9646484","4",37.914031,0.546399106297258
"c4.loc38","4",38,0.553946388405052
"4_10392639","4",38.986032,0.409108560983043
"c4.loc39","4",39,0.410275549796154
"4_11235175","4",39.989033,0.486143685627326
"c4.loc40","4",40,0.486047710711773
"4_11594995","4",40.609034,0.118536565793761
"4_11595005","4",40.609035,0.0837108527501869
"c4.loc41","4",41,0.42164520296717
"4_14109806","4",41.316036,0.45662951589361
"c4.loc42","4",42,0.412546167984488
"c4.loc43","4",43,0.34307173538059
"4_16592499","4",43.575037,0.302700977904237
"4_16137623","4",43.735038,0.284057631424332
"c4.loc44","4",44,0.28892177559328
"c4.loc45","4",45,0.302551230558493
"4_17146101","4",45.551039,0.306416222362373
"c4.loc46","4",46,0.116533674455866
"4_17757436","4",46.96504,0.55490156333633
"c4.loc47","4",47,0.563140009171264
"4_17758080","4",47.182041,0.602231121841328
"c4.loc48","4",48,0.311972365056135
"c4.loc49","4",49,0.390437110896244
"4_18151654","4",49.051042,0.397984184339464
"4_18365919","4",49.922043,0.348556091664761
"c4.loc50","4",50,0.836510721314426
"4_18355345","4",50.104044,0.051681007592606
"c4.loc51","4",51,0.0468429594381519
"c4.loc52","4",52,0.0402375504640986
"4_18795496","4",52.183045,0.0389590789644103
"4_19141999","4",52.380046,0.0535382096711601
"4_19250728","4",52.725047,0.0495031486088351
"c4.loc53","4",53,0.0425052832758865
"4_18994424","4",53.096048,0.0401216889005696
"4_19442596","4",53.485049,0.135328928124807
"4_19401514","4",53.87605,0.173940687918559
"4_19406406","4",53.959051,0.173940846059281
"c4.loc54","4",54,0.176139358108742
"4_19711551","4",54.267052,0.190490135981918
"c4.loc55","4",55,0.126105462394776
"4_19859950","4",55.987053,0.1622229676193
"c4.loc56","4",56,0.162223055983816
"4_19879705","4",56.345054,0.162225418753394
"c4.loc57","4",57,0.190452980521854
"4_20280256","4",57.392055,0.207393099701108
"4_20147449","4",57.410056,0.313257920345279
"c4.loc58","4",58,0.342777846834963
"4_20590317","4",58.104057,0.347616471635092
"4_20573221","4",58.279058,0.351602313169167
"c4.loc59","4",59,0.379495016876888
"c4.loc60","4",60,0.410628404776958
"c4.loc61","4",61,0.429158199533276
"c4.loc62","4",62,0.43319805557087
"4_21296318","4",62.092059,0.43285847599816
"4_21405666","4",62.52406,0.524527013641375
"c4.loc63","4",63,0.260431407490955
"4_21626265","4",63.018061,0.253481112744396
"c4.loc64","4",64,0.411370354525616
"c4.loc65","4",65,0.594788356398226
"4_21750541","4",65.253062,0.641995221181162
"c4.loc66","4",66,0.200387568617998
"4_22218751","4",66.687063,0.281723855363111
"c4.loc67","4",67,0.279918029187741
"c4.loc68","4",68,0.273048511950265
"c4.loc69","4",69,0.264584361735956
"c4.loc70","4",70,0.254607476615888
"4_24242954","4",70.283064,0.251549556011355
"4_24432121","4",70.419065,0.173373327947559
"4_24378472","4",70.617066,0.0722397562636274
"5_2074950","5",0,0.526796098387933
"c5.loc1","5",1,0.590812993008683
"c5.loc2","5",2,0.217210842035684
"c5.loc3","5",3,0.0478209397516025
"5_1161567","5",3.993001,0.164293464336993
"c5.loc4","5",4,0.164293661992531
"5_1162334","5",4.299002,0.164302130675992
"c5.loc5","5",5,0.337762115804196
"5_2565607","5",5.843003,0.594558695100204
"c5.loc6","5",6,0.739158583569917
"5_2074832","5",6.431004,0.137637415535835
"c5.loc7","5",7,0.125684436452957
"5_2528223","5",7.222005,0.118011626729071
"c5.loc8","5",8,0.208721964115
"c5.loc9","5",9,0.361382791263964
"c5.loc10","5",10,0.544661175251065
"5_3532366","5",10.295006,0.602045092152991
"c5.loc11","5",11,0.368751042896633
"c5.loc12","5",12,0.649537030624401
"5_4053044","5",12.450007,0.687444906658925
"c5.loc13","5",13,0.679436845345379
"c5.loc14","5",14,0.662685525521283
"c5.loc15","5",15,0.643166178120339
"c5.loc16","5",16,0.620923596222497
"5_4631768","5",16.698008,0.603902684830189
"5_4540238","5",16.704009,0.291089612914448
"c5.loc17","5",17,0.285637130030238
"5_4559240","5",17.06001,0.284531765613963
"c5.loc18","5",18,0.206737168170832
"c5.loc19","5",19,0.0645233267098888
"c5.loc20","5",20,0.100468265706581
"c5.loc21","5",21,0.669433357271771
"c5.loc22","5",22,0.718325123528132
"c5.loc23","5",23,0.675822369732316
"5_5437370","5",23.311011,0.663770637838184
"5_5331857","5",23.566012,0.587797449217305
"c5.loc24","5",24,0.539315286868089
"c5.loc25","5",25,0.423898806999716
"5_5707625","5",25.600013,0.356171347918803
"c5.loc26","5",26,0.335348569069026
"c5.loc27","5",27,0.234827504742327
"5_6614908","5",27.266014,0.272346777593725
"5_6614898","5",27.906015,0.127426872323156
"c5.loc28","5",28,0.11607714623733
"5_6441001","5",28.352016,0.0495659188687796
"c5.loc29","5",29,0.17073912168928
"5_6531869","5",29.064017,0.177176344014299
"5_6617970","5",29.322018,0.172174753436764
"5_6599359","5",29.457019,0.167760148971638
"5_6614897","5",29.75302,0.173461788640395
"c5.loc30","5",30,0.223235633438946
"5_6661247","5",30.912021,0.450214809434158
"c5.loc31","5",31,0.434478959926821
"c5.loc32","5",32,0.246442209848453
"5_6915516","5",32.347022,0.187486834313347
"c5.loc33","5",33,0.175821374611985
"c5.loc34","5",34,0.153763684638648
"5_7259488","5",34.696023,0.136458227326898
"c5.loc35","5",35,0.194842194951491
"c5.loc36","5",36,0.0142813696240864
"5_7797055","5",36.089024,0.0188732931973732
"c5.loc37","5",37,0.000570154282115709
"5_7648545","5",37.038025,0.000928867610866746
"c5.loc38","5",38,0.0379922437202254
"5_8221736","5",38.185026,0.0294747193914304
"c5.loc39","5",39,0.0141579085274088
"c5.loc40","5",40,0.00265975388072093
"c5.loc41","5",41,0.000276811442120106
"9_10450468","5",41.965027,0.00656188084371934
"c5.loc42","5",42,0.00634175834335338
"c5.loc43","5",43,0.00134299470749966
"c5.loc44","5",44,0.0596942916478724
"4_2304110","5",44.804028,0.0366692631802152
"c5.loc45","5",45,0.0437746503246785
"c5.loc46","5",46,0.118014063297892
"c5.loc47","5",47,0.351532683661105
"c5.loc48","5",48,0.564064093793206
"c5.loc49","5",49,0.319968758246603
"c5.loc50","5",50,0.173645894739877
"5_13857691","5",50.826029,0.118558774335156
"c5.loc51","5",51,0.0999896705608307
"14_13969350","5",51.79703,0.0303185036828495
"c5.loc52","5",52,0.0606270608599289
"c5.loc53","5",53,0.579609017329631
"5_20559462","5",53.447031,0.296709365481831
"c5.loc54","5",54,0.708011901964881
"c5.loc55","5",55,1.37423944453417
"5_17868504","5",55.716032,0.382742931601967
"c5.loc56","5",56,0.585512130266295
"5_20828664","5",56.915033,0.00779308013068203
"c5.loc57","5",57,0.00702475580874307
"5_20828599","5",57.576034,0.00267380502157266
"c5.loc58","5",58,9.83347575811422e-06
"c5.loc59","5",59,0.0193507153099972
"5_21825284","5",59.080035,0.0184746747486884
"5_21488186","5",59.854036,0.0008302211008413
"c5.loc60","5",60,0.0175490859749061
"16_11684812","5",60.665037,0.125525298965556
"5_21554189","5",60.878038,0.057342022748287
"c5.loc61","5",61,0.0625120392308531
"5_21614867","5",61.073039,0.0654010562339522
"5_21757082","5",61.30004,0.0944496840621696
"5_21772363","5",61.445041,0.0820600550043196
"5_21825371","5",61.450042,0.0820600838260361
"5_21771926","5",61.450043,0.0820600092621362
"5_21771956","5",61.452044,0.0820600207936195
"5_21771573","5",61.534045,0.0685378615748959
"5_21859222","5",61.547046,0.0686358321658531
"11_13522595","5",61.671047,0.0292245842480838
"5_21729658","5",61.767048,0.0308953041961786
"c5.loc62","5",62,0.193166172901954
"11_13522623","5",62.013049,0.187767969419326
"5_22809424","5",62.90905,0.143113987629533
"c5.loc63","5",63,0.0829710680932294
"5_22788793","5",63.062051,0.0608786963159673
"5_23042530","5",63.248052,0.0555805176161357
"5_23042550","5",63.419053,0.0563819930796399
"5_23224383","5",63.580054,0.0230420811440695
"5_23612814","5",63.580055,0.0230420501321191
"5_23230814","5",63.596056,0.020164299243163
"5_23663249","5",63.908057,0.0124817350037461
"c5.loc64","5",64,0.017084678208164
"c5.loc65","5",65,0.10966733052561
"5_21771593","5",65.009058,0.110733089106361
"c5.loc66","5",66,0.0319847293255293
"c5.loc67","5",67,0.000228585978049978
"5_21825406","5",67.023059,0.000131842132248039
"c5.loc68","5",68,0.00161319628927004
"c5.loc69","5",69,0.00915888971411505
"c5.loc70","5",70,0.0221580898085563
"c5.loc71","5",71,0.0380233660479803
"5_21614858","5",71.27706,0.0424687409359876
"6_1645621","6",0,0.628000283430595
"c6.loc1","6",1,0.125946928772407
"6_1668270","6",1.023001,0.135265279727435
"c6.loc2","6",2,0.123406950248466
"6_1563285","6",2.995002,0.11067828490485
"c6.loc3","6",3,0.112221505600928
"6_1655948","6",3.204003,0.0515318885842362
"6_1655949","6",3.307004,0.0515345912225484
"c6.loc4","6",4,0.0686990803885124
"c6.loc5","6",5,0.117402903952438
"c6.loc6","6",6,0.0374502174343547
"c6.loc7","6",7,0.00116934384919887
"6_2534068","6",7.326005,8.7454816537047e-05
"c6.loc8","6",8,0.0247110726421056
"c6.loc9","6",9,0.42948684773279
"6_2687012","6",9.130006,0.473062548605753
"6_2776728","6",9.616007,0.011360988936417
"c6.loc10","6",10,0.00186003636508758
"6_3039125","6",10.483008,0.001257669487984
"6_3234810","6",10.858009,0.00335211290786219
"c6.loc11","6",11,0.00237249600030509
"c6.loc12","6",12,0.000792112953263313
"c6.loc13","6",13,0.01606488918884
"c6.loc14","6",14,0.05836514493393
"c6.loc15","6",15,0.12466202248072
"c6.loc16","6",16,0.191121671825783
"c6.loc17","6",17,0.235799197168319
"c6.loc18","6",18,0.256724228546943
"6_22228152","6",18.17501,0.258534191442948
"c6.loc19","6",19,0.053703269945288
"c6.loc20","6",20,0.497771639380289
"6_22228270","6",20.856011,0.540999636244692
"c6.loc21","6",21,0.545203243283311
"c6.loc22","6",22,0.572696389731902
"6_22050337","6",22.604012,0.587357612050596
"6_22050299","6",22.997013,0.629954620155615
"c6.loc23","6",23,0.629954573629675
"6_21778477","6",23.331014,0.629949401431816
"c6.loc24","6",24,0.536090103925346
"c6.loc25","6",25,0.00583573452610153
"c6.loc26","6",26,0.913735042455642
"6_20918375","6",26.142015,0.915911682198157
"c6.loc27","6",27,1.01735943463717
"6_20468363","6",27.057016,1.03516059426903
"c6.loc28","6",28,1.10278448162904
"6_20137860","6",28.591017,1.11939153547178
"c6.loc29","6",29,0.901009812151415
"6_20047472","6",29.078018,0.993467735375816
"c6.loc30","6",30,0.959625853114062
