,chr,pos,lod
c1.loc51,1,51,0.16831895
c1.loc52,1,52,0.144130157
3_20634638,1,52.012024,0.143843006
18_3644857,1,52.520025,0.119177593
11_7995637,1,52.770026,0.110827153
c1.loc53,1,53,0.122688355
c1.loc54,1,54,0.176453431
1_12207498,1,54.309027,0.192100995
c1.loc55,1,55,0.166001028
c1.loc56,1,56,0.028193778
c1.loc57,1,57,0.215282303
c1.loc58,1,58,0.251702829
14_16990480,1,58.475028,0.251612593
1_16852366,1,58.634029,0.271307992
c1.loc59,1,59,0.31441776
18_33759636,1,59.82903,0.407894086
c1.loc60,1,60,0.393277725
1_17586659,1,60.200031,0.375136417
1_18503714,1,60.699032,0.46130348
1_18231605,1,60.886033,0.608824477
c1.loc61,1,61,0.603613683
1_19075514,1,61.152034,0.591724983
1_19145591,1,61.270035,0.571040008
c1.loc62,1,62,0.65497708
1_19658001,1,62.586036,0.670784072
1_19658214,1,62.656037,0.670795683
1_19637644,1,62.776038,0.866522938
c1.loc63,1,63,0.859314111
1_19817756,1,63.337039,0.849662093
1_20356240,1,63.78704,0.876039182
c1.loc64,1,64,0.858639879
1_19614222,1,64.750041,0.608940676
c1.loc65,1,65,0.70309288
1_20669875,1,65.163042,0.715695895
c1.loc66,1,66,0.678119776
1_20743986,1,66.848043,0.624075399
1_20954387,1,66.848044,0.623617398
c1.loc67,1,67,0.612632583
1_21209235,1,67.285045,0.591120511
1_20779520,1,67.817046,0.174944325
c1.loc68,1,68,0.177417662
c1.loc69,1,69,0.19018397
c1.loc70,1,70,0.20077937
c1.loc71,1,71,0.208286038
c1.loc72,1,72,0.212024034
c1.loc73,1,73,0.211714027
c1.loc74,1,74,0.207540791
c1.loc75,1,75,0.20008995
1_23969825,1,75.800047,0.192339589
c1.loc76,1,76,0.195498115
1_23481368,1,76.117048,0.19751776
1_23828951,1,76.367049,0.104813152
14_1026438,2,0,0.063829372
c2.loc1,2,1,0.068156423
c2.loc2,2,2,0.072580229
c2.loc3,2,3,0.077003782
c2.loc4,2,4,0.081302093
c2.loc5,2,5,0.085324631
c2.loc6,2,6,0.088902718
c2.loc7,2,7,0.091862514
c2.loc8,2,8,0.094042823
c2.loc9,2,9,0.095315137
c2.loc10,2,10,0.095601818
c2.loc11,2,11,0.094887894
c2.loc12,2,12,0.093223255
c2.loc13,2,13,0.09071464
c2.loc14,2,14,0.087509696
c2.loc15,2,15,0.083777293
c2.loc16,2,16,0.079688517
c2.loc17,2,17,0.075401591
c2.loc18,2,18,0.071052206
2_950882,2,18.523001,0.068800761
c2.loc19,2,19,0.060243676
c2.loc20,2,20,0.035934252
c2.loc21,2,21,0.005462159
c2.loc22,2,22,0.031063415
c2.loc23,2,23,0.192318743
c2.loc24,2,24,0.238717406
c2.loc25,2,25,0.226555834
c2.loc26,2,26,0.211510454
2_2154912,2,26.415002,0.206313098
2_2285122,2,26.743003,0.206087488
2_2239200,2,26.775004,0.203825332
2_2273409,2,26.775005,0.203825303
c2.loc27,2,27,0.185737534
2_2363256,2,27.104006,0.176333366
c2.loc28,2,28,0.150797965
2_2798731,2,28.890007,0.078581936
c2.loc29,2,29,0.031462881
2_2938083,2,29.109008,0.015249542
2_2972467,2,29.786009,0.069040172
c2.loc30,2,30,0.083736354
c2.loc31,2,31,0.151260355
2_3268584,2,31.53701,0.000489535
c2.loc32,2,32,0.047368827
c2.loc33,2,33,0.488656458
c2.loc34,2,34,0.179295115
2_3614447,2,34.069011,0.173064828
2_3953244,2,34.936012,0.246515179
2_3794440,2,34.952013,0.243967891
2_3671868,2,34.953014,0.383813583
c2.loc35,2,35,0.37432082
2_3835305,2,35.226015,0.329552697
c2.loc36,2,36,0.320177547
2_4212916,2,36.725016,0.309791748
c2.loc37,2,37,0.304280675
2_4268719,2,37.072017,0.313054261
2_4350101,2,37.980018,0.340355961
c2.loc38,2,38,0.340048905
c2.loc39,2,39,0.313319731
2_4568638,2,39.431019,0.295839877
c2.loc40,2,40,0.293128794
c2.loc41,2,41,0.284497588
c2.loc42,2,42,0.27088865
c2.loc43,2,43,0.252712661
c2.loc44,2,44,0.230906185
c2.loc45,2,45,0.206774445
c2.loc46,2,46,0.181744921
2_5186881,2,46.03102,0.180976359
c2.loc47,2,47,0.210956
c2.loc48,2,48,0.243340296
c2.loc49,2,49,0.27606184
c2.loc50,2,50,0.307800663
c2.loc51,2,51,0.337205017
c2.loc52,2,52,0.363075682
c2.loc53,2,53,0.384527668
c2.loc54,2,54,0.401085294
c2.loc55,2,55,0.412691554
2_6114707,2,55.100021,0.413581147
c2.loc56,2,56,0.422233404
c2.loc57,2,57,0.42993577
c2.loc58,2,58,0.435043918
c2.loc59,2,59,0.436980845
c2.loc60,2,60,0.435244579
c2.loc61,2,61,0.429477352
c2.loc62,2,62,0.419529551
c2.loc63,2,63,0.405502959
c2.loc64,2,64,0.387759979
c2.loc65,2,65,0.366893131
c2.loc66,2,66,0.343659837
c2.loc67,2,67,0.318896949
c2.loc68,2,68,0.293433684
c2.loc69,2,69,0.268019406
c2.loc70,2,70,0.243275904
14_23184626,2,70.071022,0.241573202
3_1058124,3,0,1.442861205
3_1055879,3,0.487001,1.31739394
c3.loc1,3,1,1.456064042
3_1055953,3,1.007002,1.456861843
3_1055923,3,1.175003,1.382949667
3_1001036,3,1.461004,1.443958919
c3.loc2,3,2,1.354869287
3_1584324,3,2.976005,0.953148524
c3.loc3,3,3,0.877046266
3_1544948,3,3.207006,1.153032583
3_1598999,3,3.336007,1.08383695
c3.loc4,3,4,1.177734127
3_1773587,3,4.673008,1.238482017
c3.loc5,3,5,1.112820692
c3.loc6,3,6,0.103543199
c3.loc7,3,7,1.617592935
3_2108695,3,7.229009,1.636743172
3_2108599,3,7.56901,1.580423946
3_2206148,3,7.967011,1.15199258
c3.loc8,3,8,1.148426625
c3.loc9,3,9,1.019746725
3_2403699,3,9.021012,1.016728077
c3.loc10,3,10,1.018740357
c3.loc11,3,11,1.011850696
3_2505539,3,11.139013,1.010181671
3_2502610,3,11.532014,0.951997071
3_2518657,3,11.883015,0.909921895
c3.loc12,3,12,0.905718822
c3.loc13,3,13,0.864190791
c3.loc14,3,14,0.813482829
c3.loc15,3,15,0.754550818
c3.loc16,3,16,0.689028735
c3.loc17,3,17,0.619092583
c3.loc18,3,18,0.547220685
c3.loc19,3,19,0.475903695
c3.loc20,3,20,0.407372708
3_3553194,3,20.116016,0.399755796
c3.loc21,3,21,0.431454572
c3.loc22,3,22,0.011080569
3_4196288,3,22.350017,0.062015848
c3.loc23,3,23,0.033958875
c3.loc24,3,24,0.521564726
6_6610169,3,24.502018,0.464933
c3.loc25,3,25,0.297482692
6_6610309,3,25.106019,0.262939463
3_4201050,3,25.33702,0.113547611
3_4228313,3,25.493021,0.244590118
3_4214165,3,25.692022,0.191283026
c3.loc26,3,26,0.235701582
c3.loc27,3,27,0.40119901
3_4355551,3,27.033023,0.406900746
c3.loc28,3,28,0.556097193
c3.loc29,3,29,0.818656186
c3.loc30,3,30,0.708456105
3_5306858,3,30.948024,0.187847756
c3.loc31,3,31,0.364472348
3_5278777,3,31.476025,0.395050279
3_5596857,3,31.779026,0.527225516
c3.loc32,3,32,0.645617109
3_5417721,3,32.414027,1.24374706
c3.loc33,3,33,0.420614224
3_5645733,3,33.148028,0.354253732
c3.loc34,3,34,0.436109387
6_2131773,3,34.650029,0.495354215
c3.loc35,3,35,0.35487113
7_23037623,3,35.17603,0.289487498
c3.loc36,3,36,0.43169996
c3.loc37,3,37,0.102532367
3_6059142,3,37.919031,0.038255388
c3.loc38,3,38,0.033548334
c3.loc39,3,39,0.540940147
c3.loc40,3,40,0.211511424
3_6405665,3,40.074032,0.205003131
c3.loc41,3,41,0.190994062
c3.loc42,3,42,0.04670831
c3.loc43,3,43,0.119830322
c3.loc44,3,44,0.175103273
3_7287592,3,44.351033,0.181572876
c3.loc45,3,45,0.165856488
c3.loc46,3,46,0.125301521
3_7815481,3,46.106034,0.138402875
c3.loc47,3,47,0.16795974
3_8423519,3,47.215035,0.172779628
c3.loc48,3,48,0.185057427
3_8423518,3,48.041036,0.185142828
3_8423520,3,48.162037,0.185142845
3_8423542,3,48.428038,0.185142777
3_8895621,3,48.777039,0.184250869
3_8895655,3,48.84204,0.121368819
c3.loc49,3,49,0.106474135
3_9224644,3,49.417041,0.071020728
5_2392618,3,49.555042,0.070595215
5_2392650,3,49.879043,0.089102071
c3.loc50,3,50,0.122779099
3_9044978,3,50.193044,0.186146464
c3.loc51,3,51,0.095228177
c3.loc52,3,52,0.022117645
c3.loc53,3,53,0.000107017
3_12277519,3,53.060045,0.00038341
12_11308873,3,53.380046,0.001124809
3_14322343,3,53.725047,0.041076851
c3.loc54,3,54,0.013253603
2_14258457,3,54.333048,0.001853147
3_16163489,3,54.666049,0.000247316
3_16707449,3,54.90305,0.013699928
c3.loc55,3,55,0.007287845
2_14258463,3,55.315051,0.000321686
c3.loc56,3,56,0.023999813
c3.loc57,3,57,0.40392518
18_29169855,3,57.167052,0.29866148
c3.loc58,3,58,0.088553889
3_19326619,3,58.115053,0.09843441
13_28441420,3,58.225054,0.117560702
3_8220547,3,58.678055,0.1459183
c3.loc59,3,59,0.152344805
c3.loc60,3,60,0.179460044
c3.loc61,3,61,0.209785037
c3.loc62,3,62,0.13932034
c3.loc63,3,63,0.013414661
c3.loc64,3,64,0.001524153
c3.loc65,3,65,0.01265272
16_10945438,3,65.295056,0.015990214
4_405578,4,0,1.290625601
c4.loc1,4,1,1.333997856
c4.loc2,4,2,1.357238529
c4.loc3,4,3,1.358013934
c4.loc4,4,4,1.336212544
4_936532,4,4.541001,1.315789096
4_1048504,4,4.690002,1.554587207
c4.loc5,4,5,1.530303613
c4.loc6,4,6,1.148816746
4_1554457,4,6.230003,1.020420381
4_1659787,4,6.332004,1.077011775
4_1800655,4,6.675005,1.025451225
4_1800675,4,6.909006,1.006611996
4_2007610,4,6.909007,1.005613465
c4.loc7,4,7,0.995666231
c4.loc8,4,8,0.636691389
4_2581004,4,8.537008,0.125940722
4_2538171,4,8.873009,0.322419067
c4.loc9,4,9,0.344842265
c4.loc10,4,10,0.532931238
c4.loc11,4,11,0.704159212
4_3300210,4,11.10001,0.718585659
4_2873313,4,11.454011,0.74647291
4_2898086,4,11.503012,0.844030384
4_2929017,4,11.744013,0.761122498
4_2940289,4,11.906014,0.996582533
4_2933638,4,11.906015,0.996581691
c4.loc12,4,12,0.007381079
4_2928994,4,12.148016,0.312372581
c4.loc13,4,13,0.309398018
c4.loc14,4,14,0.297057121
c4.loc15,4,15,0.276437703
4_4501570,4,15.400017,0.266493115
c4.loc16,4,16,0.339463522
4_4708744,4,16.662018,0.419121289
c4.loc17,4,17,0.384907939
4_4796041,4,17.516019,0.328865563
c4.loc18,4,18,0.418659457
4_5019318,4,18.98402,0.573506974
c4.loc19,4,19,0.583966189
4_5014773,4,19.657021,0.136392725
c4.loc20,4,20,0.148918869
c4.loc21,4,21,0.187197775
c4.loc22,4,22,0.225909696
4_5372975,4,22.590022,0.247884792
c4.loc23,4,23,0.266317829
c4.loc24,4,24,0.341129033
c4.loc25,4,25,0.311342144
c4.loc26,4,26,0.002602648
c4.loc27,4,27,0.024534075
4_5882334,4,27.818023,0.049449176
c4.loc28,4,28,0.050923495
4_6149524,4,28.734024,0.055345363
c4.loc29,4,29,0.056669284
4_6565198,4,29.802025,0.022431306
c4.loc30,4,30,0.021351537
c4.loc31,4,31,1.16E-05
c4.loc32,4,32,0.012797977
4_7134433,4,32.672026,0.01613043
4_7134434,4,32.943027,0.0175106
c4.loc33,4,33,0.016801023
4_7246826,4,33.145028,0.015058632
4_7599190,4,33.894029,0.024000498
c4.loc34,4,34,0.027974407
4_7599189,4,34.08603,0.031362404
c4.loc35,4,35,0.020861444
c4.loc36,4,36,0.011599432
c4.loc37,4,37,0.004954394
4_9646484,4,37.914031,0.001311015
c4.loc38,4,38,0.003010912
4_10392639,4,38.986032,0.027392071
c4.loc39,4,39,0.026726933
4_11235175,4,39.989033,0.000306378
c4.loc40,4,40,0.000240544
4_11594995,4,40.609034,0.520203957
4_11595005,4,40.609035,0.583912691
c4.loc41,4,41,0.123962594
4_14109806,4,41.316036,0.065167628
c4.loc42,4,42,0.062411782
c4.loc43,4,43,0.056991001
4_16592499,4,43.575037,0.053324634
4_16137623,4,43.735038,0.055096142
c4.loc44,4,44,0.060739186
c4.loc45,4,45,0.083526818
4_17146101,4,45.551039,0.096365108
c4.loc46,4,46,0.01378333
4_17757436,4,46.96504,0.280565348
c4.loc47,4,47,0.2749543
4_17758080,4,47.182041,0.244938699
c4.loc48,4,48,0.106889053
c4.loc49,4,49,0.179589385
4_18151654,4,49.051042,0.182218808
4_18365919,4,49.922043,0.170379201
c4.loc50,4,50,0.014704978
4_18355345,4,50.104044,0.229191132
c4.loc51,4,51,0.347941665
c4.loc52,4,52,0.495702367
4_18795496,4,52.183045,0.523123607
4_19141999,4,52.380046,0.420778351
4_19250728,4,52.725047,0.428201002
c4.loc53,4,53,0.426585903
4_18994424,4,53.096048,0.424322091
4_19442596,4,53.485049,0.223064819
4_19401514,4,53.87605,0.351404948
4_19406406,4,53.959051,0.351403854
c4.loc54,4,54,0.355495216
4_19711551,4,54.267052,0.382157903
c4.loc55,4,55,0.037678971
4_19859950,4,55.987053,0.538669576
c4.loc56,4,56,0.538669484
4_19879705,4,56.345054,0.538667016
c4.loc57,4,57,0.532836806
4_20280256,4,57.392055,0.526666432
4_20147449,4,57.410056,0.364266573
c4.loc58,4,58,0.356099622
4_20590317,4,58.104057,0.354411584
4_20573221,4,58.279058,0.352505515
c4.loc59,4,59,0.352478511
c4.loc60,4,60,0.343553838
c4.loc61,4,61,0.324214481
c4.loc62,4,62,0.296162489
4_21296318,4,62.092059,0.293271742
4_21405666,4,62.52406,0.275433851
c4.loc63,4,63,0.501333768
4_21626265,4,63.018061,0.504593386
c4.loc64,4,64,0.417045785
c4.loc65,4,65,0.318092295
4_21750541,4,65.253062,0.293326521
c4.loc66,4,66,0.32841696
4_22218751,4,66.687063,0.621011604
c4.loc67,4,67,0.626416291
c4.loc68,4,68,0.64205142
c4.loc69,4,69,0.65468279
c4.loc70,4,70,0.663955432
4_24242954,4,70.283064,0.665920084
4_24432121,4,70.419065,0.455786485
4_24378472,4,70.617066,0.601402796
5_2074950,5,0,0.001415104
c5.loc1,5,1,0.015524662
c5.loc2,5,2,0.260414468
c5.loc3,5,3,0.233033626
5_1161567,5,3.993001,0.153884887
c5.loc4,5,4,0.15388484
5_1162334,5,4.299002,0.153882846
c5.loc5,5,5,0.134843709
5_2565607,5,5.843003,0.098524827
c5.loc6,5,6,0.033774331
5_2074832,5,6.431004,0.232585996
c5.loc7,5,7,0.168695066
5_2528223,5,7.222005,0.142790474
c5.loc8,5,8,0.121056156
c5.loc9,5,9,0.091818717
c5.loc10,5,10,0.063968538
5_3532366,5,10.295006,0.056484566
c5.loc11,5,11,0.170790531
c5.loc12,5,12,0.012277433
5_4053044,5,12.450007,0.000615514
c5.loc13,5,13,0.000460341
c5.loc14,5,14,0.000229579
c5.loc15,5,15,7.46E-05
c5.loc16,5,16,3.79E-06
5_4631768,5,16.698008,7.81E-06
5_4540238,5,16.704009,0.008291202
c5.loc17,5,17,0.007942804
5_4559240,5,17.06001,0.007873108
c5.loc18,5,18,0.005948101
c5.loc19,5,19,0.002187592
c5.loc20,5,20,0.001811657
c5.loc21,5,21,0.015187346
c5.loc22,5,22,0.01706441
c5.loc23,5,23,0.016423181
5_5437370,5,23.311011,0.016206393
5_5331857,5,23.566012,0.031467961
c5.loc24,5,24,0.047213858
c5.loc25,5,25,0.0954811
5_5707625,5,25.600013,0.131298185
c5.loc26,5,26,0.141596119
c5.loc27,5,27,0.051522263
5_6614908,5,27.266014,0.06773434
5_6614898,5,27.906015,0.110173009
c5.loc28,5,28,0.120118486
5_6441001,5,28.352016,0.190484441
c5.loc29,5,29,0.06271136
5_6531869,5,29.064017,0.057170179
5_6617970,5,29.322018,0.062581685
5_6599359,5,29.457019,0.060534119
5_6614897,5,29.75302,0.036570035
c5.loc30,5,30,0.037092724
5_6661247,5,30.912021,0.037415491
c5.loc31,5,31,0.040516134
c5.loc32,5,32,0.080764417
5_6915516,5,32.347022,0.094807695
c5.loc33,5,33,0.055911247
c5.loc34,5,34,0.014949908
5_7259488,5,34.696023,0.001762796
c5.loc35,5,35,0.00119375
c5.loc36,5,36,0.003651992
5_7797055,5,36.089024,0.003529054
c5.loc37,5,37,0.005996652
5_7648545,5,37.038025,0.006096288
c5.loc38,5,38,0.092041847
5_8221736,5,38.185026,0.059471296
c5.loc39,5,39,0.052142773
c5.loc40,5,40,0.042612534
c5.loc41,5,41,0.033125007
9_10450468,5,41.965027,0.02462766
c5.loc42,5,42,0.025267729
c5.loc43,5,43,0.096703777
c5.loc44,5,44,0.023764096
4_2304110,5,44.804028,0.001011894
c5.loc45,5,45,0.000365672
c5.loc46,5,46,0.006612272
c5.loc47,5,47,0.088677367
c5.loc48,5,48,0.291809553
c5.loc49,5,49,0.239675733
c5.loc50,5,50,0.170086891
5_13857691,5,50.826029,0.138366159
c5.loc51,5,51,0.140136372
14_13969350,5,51.79703,0.139886497
c5.loc52,5,52,0.183884673
c5.loc53,5,53,0.318572164
5_20559462,5,53.447031,0.077574853
c5.loc54,5,54,0.195371868
c5.loc55,5,55,0.398548146
5_17868504,5,55.716032,0.116613078
c5.loc56,5,56,0.155834088
5_20828664,5,56.915033,0.00684125
c5.loc57,5,57,0.009580757
5_20828599,5,57.576034,0.039447183
c5.loc58,5,58,0.005591119
c5.loc59,5,59,0.425831388
5_21825284,5,59.080035,0.404183199
5_21488186,5,59.854036,0.418576509
c5.loc60,5,60,0.436201592
16_11684812,5,60.665037,0.225176085
5_21554189,5,60.878038,0.302674402
c5.loc61,5,61,0.402958042
5_21614867,5,61.073039,0.472396324
5_21757082,5,61.30004,0.377070829
5_21772363,5,61.445041,0.236151318
5_21825371,5,61.450042,0.234841208
5_21771926,5,61.450043,0.234840298
5_21771956,5,61.452044,0.2343089
5_21771573,5,61.534045,0.164102672
5_21859222,5,61.547046,0.164546826
11_13522595,5,61.671047,0.047417007
5_21729658,5,61.767048,0.052236519
c5.loc62,5,62,0.088078839
11_13522623,5,62.013049,0.088819091
5_22809424,5,62.90905,0.065860026
c5.loc63,5,63,0.199857739
5_22788793,5,63.062051,0.219316336
5_23042530,5,63.248052,0.238775326
5_23042550,5,63.419053,0.240916291
5_23224383,5,63.580054,0.286332623
5_23612814,5,63.580055,0.286332542
5_23230814,5,63.596056,0.290880726
5_23663249,5,63.908057,0.265684351
c5.loc64,5,64,0.264612751
c5.loc65,5,65,0.217227953
5_21771593,5,65.009058,0.216572432
c5.loc66,5,66,0.230085858
c5.loc67,5,67,0.222057032
5_21825406,5,67.023059,0.221639151
c5.loc68,5,68,0.323344181
c5.loc69,5,69,0.435349687
c5.loc70,5,70,0.536811111
c5.loc71,5,71,0.611894794
5_21614858,5,71.27706,0.62689878
6_1645621,6,0,0.016202392
c6.loc1,6,1,0.002378202
6_1668270,6,1.023001,0.002041899
c6.loc2,6,2,0.005699605
6_1563285,6,2.995002,0.011361157
c6.loc3,6,3,0.010584152
6_1655948,6,3.204003,0.060385181
6_1655949,6,3.307004,0.060381783
c6.loc4,6,4,0.029475769
c6.loc5,6,5,0.016819646
c6.loc6,6,6,0.298800982
c6.loc7,6,7,0.285387768
6_2534068,6,7.326005,0.271512493
c6.loc8,6,8,0.466356022
c6.loc9,6,9,0.921362629
6_2687012,6,9.130006,0.821790396
6_2776728,6,9.616007,0.042120273
c6.loc10,6,10,0.063228593
6_3039125,6,10.483008,0.091246929
6_3234810,6,10.858009,0.108478018
c6.loc11,6,11,0.102359063
c6.loc12,6,12,0.056759541
c6.loc13,6,13,0.0158763
c6.loc14,6,14,0.000276711
c6.loc15,6,15,0.029945679
c6.loc16,6,16,0.098731671
c6.loc17,6,17,0.176753165
c6.loc18,6,18,0.24130848
6_22228152,6,18.17501,0.250568648
c6.loc19,6,19,0.148671342
c6.loc20,6,20,0.150377922
6_22228270,6,20.856011,0.247026723
c6.loc21,6,21,0.236770009
c6.loc22,6,22,0.168533867
6_22050337,6,22.604012,0.131615433
6_22050299,6,22.997013,0.187333144
c6.loc23,6,23,0.187333104
6_21778477,6,23.331014,0.187328585
c6.loc24,6,24,0.178235424
c6.loc25,6,25,0.043946611
c6.loc26,6,26,0.161562516
6_20918375,6,26.142015,0.169354609
c6.loc27,6,27,0.275740786
6_20468363,6,27.057016,0.277131615
c6.loc28,6,28,0.244839155
6_20137860,6,28.591017,0.219777343
c6.loc29,6,29,0.059537092
6_20047472,6,29.078018,0.090760709
c6.loc30,6,30,0.100123814
c6.loc31,6,31,0.11242764
c6.loc32,6,32,0.125718762
c6.loc33,6,33,0.134318432
c6.loc34,6,34,0.12507815
c6.loc35,6,35,0.089872006
c6.loc36,6,36,0.047664452
c6.loc37,6,37,0.019585673
c6.loc38,6,38,0.006185463
c6.loc39,6,39,0.001134557
c6.loc40,6,40,5.88E-07
c6.loc41,6,41,0.00056645
c6.loc42,6,42,0.001813885
6_17440350,6,42.052019,0.001886682
6_15944134,6,42.59702,0.001875349
c6.loc43,6,43,0.004175227
6_16634982,6,43.184021,0.005509161
c6.loc44,6,44,0.004516263
6_15776658,6,44.255022,0.004222945
6_15165723,6,44.649023,0.051828247
6_15528859,6,44.790024,0.050758831
c6.loc45,6,45,0.033942632
6_15122181,6,45.101025,0.027056835
6_15528810,6,45.299026,0.026007686
6_14849036,6,45.846027,0.000103225
6_15006120,6,45.926028,8.28E-05
6_14939923,6,45.928029,8.19E-05
c6.loc46,6,46,3.13E-07
6_14347553,6,46.93503,0.012687089
c6.loc47,6,47,0.012829187
11_12184299,6,47.279031,0.013437742
6_13625090,6,47.607032,0.022123825
13_3252887,6,47.650033,0.021492368
6_13690422,6,47.796034,0.018346126
c6.loc48,6,48,0.01614435
13_3252918,6,48.604035,0.012127791
c6.loc49,6,49,0.013146499
c6.loc50,6,50,0.016496747
c6.loc51,6,51,0.015583905
c6.loc52,6,52,0.003751831
c6.loc53,6,53,8.37E-05
c6.loc54,6,54,0.000265673
6_14058724,6,54.061036,0.00030132
c6.loc55,6,55,0.001159654
c6.loc56,6,56,0.002695698
c6.loc57,6,57,0.00462891
c6.loc58,6,58,0.006565959
15_6425116,6,58.498037,0.007423674
7_353165,7,0,0.464244987
7_1647443,7,0.898001,0.234467317
c7.loc1,7,1,0.225154859
7_1430410,7,1.679002,0.075980524
c7.loc2,7,2,0.111972622
7_1424107,7,2.218003,0.112774196
7_1303754,7,2.366004,0.117200264
7_1424125,7,2.604005,0.0883663
7_1268198,7,2.776006,0.265450073
7_1268187,7,2.838007,0.265898441
c7.loc3,7,3,0.300951358
7_1457898,7,3.252008,0.352416668
c7.loc4,7,4,0.338814814
c7.loc5,7,5,0.314618044
7_1751364,7,5.078009,0.312507132
7_1750802,7,5.36001,0.366638606
c7.loc6,7,6,0.312945347
c7.loc7,7,7,0.082453978
7_2244945,7,7.223011,0.011122016
7_2244958,7,7.223012,0.011014872
c7.loc8,7,8,0.495461096
7_2645359,7,8.229013,0.573594986
7_2682789,7,8.753014,0.224947206
c7.loc9,7,9,0.228239617
7_2809369,7,9.318015,0.229205876
7_3202715,7,9.858016,0.37822691
c7.loc10,7,10,0.494005111
7_3306878,7,10.100017,0.576826301
7_3138930,7,10.327018,0.57908022
c7.loc11,7,11,0.573935968
c7.loc12,7,12,0.309270711
c7.loc13,7,13,0.175927733
c7.loc14,7,14,0.382550925
7_3854357,7,14.304019,0.407419479
7_3764300,7,14.38502,0.44707987
7_3747700,7,14.385021,0.446763321
7_3764272,7,14.511022,0.500962771
c7.loc15,7,15,0.467328699
7_3830152,7,15.025023,0.465336057
7_3965728,7,15.380024,0.242578906
c7.loc16,7,16,0.305444912
7_4079385,7,16.802025,0.386603474
c7.loc17,7,17,0.384498667
c7.loc18,7,18,0.365740047
c7.loc19,7,19,0.334592813
7_4510977,7,19.382026,0.320185285
c7.loc20,7,20,0.375584118
7_4643491,7,20.125027,0.381713496
c7.loc21,7,21,0.314066794
c7.loc22,7,22,0.059202569
7_4949128,7,22.849028,0.306657534
c7.loc23,7,23,0.286852581
c7.loc24,7,24,0.288870664
7_5357607,7,24.537029,0.334237819
c7.loc25,7,25,0.3239076
c7.loc26,7,26,0.296602723
c7.loc27,7,27,0.263968736
c7.loc28,7,28,0.228268314
7_6652023,7,28.57703,0.207350651
c7.loc29,7,29,0.208342569
7_6634749,7,29.256031,0.208099065
c7.loc30,7,30,0.25182579
c7.loc31,7,31,0.417493875
c7.loc32,7,32,0.031306805
c7.loc33,7,33,0.021130769
7_7755409,7,33.802032,0.046312894
7_7755454,7,33.815033,0.046404184
c7.loc34,7,34,0.047034278
c7.loc35,7,35,0.04907485
7_8215497,7,35.590034,0.049068901
7_8168271,7,35.590035,0.048924173
7_8390890,7,35.831036,0.048667373
c7.loc36,7,36,0.049383422
c7.loc37,7,37,0.052340861
7_8554831,7,37.082037,0.052474211
7_8554894,7,37.395038,0.03703708
c7.loc38,7,38,0.035643579
7_9416119,7,38.161039,0.035263372
