"","chr","pos","lod"
"c1.loc61","1",61,1.18762270125262
"1_19075514","1",61.152034,1.23050460858843
"1_19145591","1",61.270035,1.35902513753621
"c1.loc62","1",62,1.29730166286754
"1_19658001","1",62.586036,1.19062044525441
"1_19658214","1",62.656037,1.19496024786537
"1_19637644","1",62.776038,1.36283570206962
"c1.loc63","1",63,1.37226820339163
"1_19817756","1",63.337039,1.36992113521427
"1_20356240","1",63.78704,1.54602600582257
"c1.loc64","1",64,1.56028074344619
"1_19614222","1",64.750041,1.39803025533206
"c1.loc65","1",65,1.39772381811241
"1_20669875","1",65.163042,1.36146896203542
"c1.loc66","1",66,1.4126006748948
"1_20743986","1",66.848043,1.42407122998139
"1_20954387","1",66.848044,1.42202765169071
"c1.loc67","1",67,1.41968237165486
"1_21209235","1",67.285045,1.41184188772212
"1_20779520","1",67.817046,0.679725866464594
"c1.loc68","1",68,0.705429896577755
"c1.loc69","1",69,0.8546527778052
"c1.loc70","1",70,1.01170247815736
"c1.loc71","1",71,1.1676426738112
"c1.loc72","1",72,1.31212421344787
"c1.loc73","1",73,1.43542066157084
"c1.loc74","1",74,1.53051785905149
"c1.loc75","1",75,1.59437958305728
"1_23969825","1",75.800047,1.62346344966335
"c1.loc76","1",76,1.60943141298003
"1_23481368","1",76.117048,1.59840748557315
"1_23828951","1",76.367049,1.47116746629297
"14_1026438","2",0,0.178807717858547
"c2.loc1","2",1,0.178314086650403
"c2.loc2","2",2,0.17685322129239
"c2.loc3","2",3,0.174246586698189
"c2.loc4","2",4,0.170328140308584
"c2.loc5","2",5,0.164964892107889
"c2.loc6","2",6,0.158080863564692
"c2.loc7","2",7,0.149680722030382
"c2.loc8","2",8,0.139867629461719
"c2.loc9","2",9,0.128849356322974
"c2.loc10","2",10,0.116928358767268
"c2.loc11","2",11,0.10447536031819
"c2.loc12","2",12,0.0918908186820886
"c2.loc13","2",13,0.0795624246876514
"c2.loc14","2",14,0.0678277116758181
"c2.loc15","2",15,0.0569486240240167
"c2.loc16","2",16,0.0471007652225239
"c2.loc17","2",17,0.0383759587265899
"c2.loc18","2",18,0.0307941609353293
"2_950882","2",18.523001,0.0272899012915673
"c2.loc19","2",19,0.0210525809588944
"c2.loc20","2",20,0.00633069605737546
"c2.loc21","2",21,0.00270866052943575
"c2.loc22","2",22,0.101980549461871
"c2.loc23","2",23,0.281560569895703
"c2.loc24","2",24,0.261615154615981
"c2.loc25","2",25,0.217052924845063
"c2.loc26","2",26,0.187926760192909
"2_2154912","2",26.415002,0.179273141451119
"2_2285122","2",26.743003,0.187560778900718
"2_2239200","2",26.775004,0.189946251104459
"2_2273409","2",26.775005,0.189946266954621
"c2.loc27","2",27,0.204574834583013
"2_2363256","2",27.104006,0.20984496440775
"c2.loc28","2",28,0.295641205070467
"2_2798731","2",28.890007,0.446777279864364
"c2.loc29","2",29,0.23763504169932
"2_2938083","2",29.109008,0.148909686658953
"2_2972467","2",29.786009,0.0895855010211903
"c2.loc30","2",30,0.0823992656254973
"c2.loc31","2",31,0.144741038039115
"2_3268584","2",31.53701,0.148239039219618
"c2.loc32","2",32,0.450569814793596
"c2.loc33","2",33,0.663001953755781
"c2.loc34","2",34,0.107649617195079
"2_3614447","2",34.069011,0.0995958345831696
"2_3953244","2",34.936012,0.111839024776714
"2_3794440","2",34.952013,0.112180566011659
"2_3671868","2",34.953014,0.100770049585435
"c2.loc35","2",35,0.101700191375187
"2_3835305","2",35.226015,0.106049167513845
"c2.loc36","2",36,0.097334928101418
"2_4212916","2",36.725016,0.088903564164923
"c2.loc37","2",37,0.0506692317017041
"2_4268719","2",37.072017,0.0609635806265487
"2_4350101","2",37.980018,0.0626893940397508
"c2.loc38","2",38,0.0622560763235356
"c2.loc39","2",39,0.0402748979839771
"2_4568638","2",39.431019,0.0314984141023729
"c2.loc40","2",40,0.0282290488670469
"c2.loc41","2",41,0.0223745804613031
"c2.loc42","2",42,0.0166856330399696
"c2.loc43","2",43,0.0114994885176429
"c2.loc44","2",44,0.00711791616078017
"c2.loc45","2",45,0.00375042407529236
"c2.loc46","2",46,0.00148271201277339
"2_5186881","2",46.03102,0.00143035284469306
"c2.loc47","2",47,0.000272986416518961
"c2.loc48","2",48,4.28413198392263e-05
"c2.loc49","2",49,0.000921333337714714
"c2.loc50","2",50,0.00296596446509056
"c2.loc51","2",51,0.00614352352954484
"c2.loc52","2",52,0.0103284327906863
"c2.loc53","2",53,0.0153191806012956
"c2.loc54","2",54,0.0208684946812809
"c2.loc55","2",55,0.0267185005830015
"2_6114707","2",55.100021,0.0273054329879869
"c2.loc56","2",56,0.029017479414847
"c2.loc57","2",57,0.0309212356449393
"c2.loc58","2",58,0.0327776446255257
"c2.loc59","2",59,0.0345306050343765
"c2.loc60","2",60,0.0361193464623284
"c2.loc61","2",61,0.0374831418572512
"c2.loc62","2",62,0.0385671021517737
"c2.loc63","2",63,0.0393281441870386
"c2.loc64","2",64,0.0397399660114957
"c2.loc65","2",65,0.0397959461720347
"c2.loc66","2",66,0.0395093352187814
"c2.loc67","2",67,0.0389107814360159
"c2.loc68","2",68,0.0380438696818715
"c2.loc69","2",69,0.0369597204671095
"c2.loc70","2",70,0.0357117081409228
"14_23184626","2",70.071022,0.0356190738270925
"3_1058124","3",0,0.166085676738135
"3_1055879","3",0.487001,0.170370116228014
"c3.loc1","3",1,0.122226989468913
"3_1055953","3",1.007002,0.121603720463611
"3_1055923","3",1.175003,0.145139735007547
"3_1001036","3",1.461004,0.168265633811984
"c3.loc2","3",2,0.22892013324531
"3_1584324","3",2.976005,0.299283229707555
"c3.loc3","3",3,0.319374636369218
"3_1544948","3",3.207006,0.0679769614962993
"3_1598999","3",3.336007,0.0294737940817527
"c3.loc4","3",4,0.0150336898034311
"3_1773587","3",4.673008,0.00463115405835879
"c3.loc5","3",5,0.00168436987956966
"c3.loc6","3",6,0.0612648204134985
"c3.loc7","3",7,0.0577454412479597
"3_2108695","3",7.229009,0.0521187087815065
"3_2108599","3",7.56901,0.0659961749406648
"3_2206148","3",7.967011,0.0254621184501502
"c3.loc8","3",8,0.0266647862269451
"c3.loc9","3",9,0.0759493519852867
"3_2403699","3",9.021012,0.077200555106856
"c3.loc10","3",10,0.0484929066060431
"c3.loc11","3",11,0.0252767459879237
"3_2505539","3",11.139013,0.0226205217350639
"3_2502610","3",11.532014,0.0168257768717694
"3_2518657","3",11.883015,0.00890378079958509
"c3.loc12","3",12,0.00890830637990803
"c3.loc13","3",13,0.00889270862597868
"c3.loc14","3",14,0.00875724739631778
"c3.loc15","3",15,0.00847238884875878
"c3.loc16","3",16,0.00801701364446217
"c3.loc17","3",17,0.00738729561851414
"c3.loc18","3",18,0.00660373115789525
"c3.loc19","3",19,0.0057118538195482
"c3.loc20","3",20,0.00477428101277155
"3_3553194","3",20.116016,0.00466655922537029
"c3.loc21","3",21,0.0105135544680479
"c3.loc22","3",22,0.00616255149020617
"3_4196288","3",22.350017,0.00366322682219788
"c3.loc23","3",23,0.000264181371221639
"c3.loc24","3",24,0.00719923232043129
"6_6610169","3",24.502018,0.0099416083398296
"c3.loc25","3",25,0.00935206582806813
"6_6610309","3",25.106019,0.00872787187796575
"3_4201050","3",25.33702,0.00249166695823533
"3_4228313","3",25.493021,0.00392912580213078
"3_4214165","3",25.692022,0.0182472659668065
"c3.loc26","3",26,0.0109395395641627
"c3.loc27","3",27,1.97274240381989
"3_4355551","3",27.033023,1.96824447194092
"c3.loc28","3",28,2.1467112352928
"c3.loc29","3",29,2.09580707418098
"c3.loc30","3",30,0.73481078951022
"3_5306858","3",30.948024,1.94739214407491e-05
"c3.loc31","3",31,0.134014288102321
"3_5278777","3",31.476025,2.86194681313077
"3_5596857","3",31.779026,2.95653649175114
"c3.loc32","3",32,2.93085876461214
"3_5417721","3",32.414027,2.32585474760361
"c3.loc33","3",33,2.03254363451913
"3_5645733","3",33.148028,1.94843968617118
"c3.loc34","3",34,1.90151876280521
"6_2131773","3",34.650029,1.83187689712116
"c3.loc35","3",35,1.77822432143034
"7_23037623","3",35.17603,1.74428455460389
"c3.loc36","3",36,1.69112361009155
"c3.loc37","3",37,0.00867444674611306
"3_6059142","3",37.919031,0.060069122285995
"c3.loc38","3",38,0.0635740066251742
"c3.loc39","3",39,0.0647703620822426
"c3.loc40","3",40,0.00205573963972938
"3_6405665","3",40.074032,0.00264326324861486
"c3.loc41","3",41,0.00258817801096711
"c3.loc42","3",42,0.00063842012701798
"c3.loc43","3",43,0.00033917685692586
"c3.loc44","3",44,0.00101107532179867
"3_7287592","3",44.351033,0.00115143817396302
"c3.loc45","3",45,0.0050098040402986
"c3.loc46","3",46,0.0821910654035491
"3_7815481","3",46.106034,0.0719069243296531
"c3.loc47","3",47,0.00212446361149432
"3_8423519","3",47.215035,0.00517198164453703
"c3.loc48","3",48,0.0324988954620835
"3_8423518","3",48.041036,0.0343666899814252
"3_8423520","3",48.162037,0.0343672447456242
"3_8423542","3",48.428038,0.0343672568938018
"3_8895621","3",48.777039,0.0345249863349295
"3_8895655","3",48.84204,0.026997728623769
"c3.loc49","3",49,0.0182879186390323
"3_9224644","3",49.417041,0.00324141335249806
"5_2392618","3",49.555042,0.00284977056099933
"5_2392650","3",49.879043,0.00270430413127087
"c3.loc50","3",50,0.0198226469373708
"3_9044978","3",50.193044,0.079223391799303
"c3.loc51","3",51,0.0523680601278897
"c3.loc52","3",52,0.0248634165285466
"c3.loc53","3",53,0.00752586558195389
"3_12277519","3",53.060045,0.00683573733778076
"12_11308873","3",53.380046,0.0121141376503147
"3_14322343","3",53.725047,0.0078978807160297
"c3.loc54","3",54,0.00129065457514344
"2_14258457","3",54.333048,7.086955969271e-05
"3_16163489","3",54.666049,3.14336796236603e-06
"3_16707449","3",54.90305,0.0461246142168079
"c3.loc55","3",55,0.0602257576400689
"2_14258463","3",55.315051,0.11595899215763
"c3.loc56","3",56,0.166982100527093
"c3.loc57","3",57,0.0457937364035388
"18_29169855","3",57.167052,0.0118432435500608
"c3.loc58","3",58,0.125313212001686
"3_19326619","3",58.115053,0.110712189426522
"13_28441420","3",58.225054,0.11119608310338
"3_8220547","3",58.678055,0.0703897886343157
"c3.loc59","3",59,0.0660668503631427
"c3.loc60","3",60,0.0457460156910088
"c3.loc61","3",61,0.012300722182033
"c3.loc62","3",62,0.0106638851905814
"c3.loc63","3",63,0.075600624581341
"c3.loc64","3",64,0.106815383422372
"c3.loc65","3",65,0.115259810154157
"16_10945438","3",65.295056,0.116185655029824
"4_405578","4",0,0.539814574799379
"c4.loc1","4",1,0.511182281718561
"c4.loc2","4",2,0.47346968967986
"c4.loc3","4",3,0.428342936199385
"c4.loc4","4",4,0.378375121943407
"4_936532","4",4.541001,0.350511476856354
"4_1048504","4",4.690002,0.471683806895726
"c4.loc5","4",5,0.425412060430119
"c4.loc6","4",6,0.214706387707963
"4_1554457","4",6.230003,0.168391151306309
"4_1659787","4",6.332004,0.593497277014649
"4_1800655","4",6.675005,0.543700769943143
"4_1800675","4",6.909006,0.48014182570671
"4_2007610","4",6.909007,0.477164983113198
"c4.loc7","4",7,0.448955803240949
"c4.loc8","4",8,0.0311098949262032
"4_2581004","4",8.537008,0.211229337289126
"4_2538171","4",8.873009,0.323416624955712
"c4.loc9","4",9,0.364347157867712
"c4.loc10","4",10,0.758647219445663
"c4.loc11","4",11,1.1979544719058
"4_3300210","4",11.10001,1.23937897210561
"4_2873313","4",11.454011,1.35265278758277
"4_2898086","4",11.503012,1.33845771543787
"4_2929017","4",11.744013,1.29316118419456
"4_2940289","4",11.906014,0.613278380519091
"4_2933638","4",11.906015,0.613279413634984
"c4.loc12","4",12,0.582919109213833
"4_2928994","4",12.148016,1.21253123861726
"c4.loc13","4",13,1.18186845480096
"c4.loc14","4",14,1.10556037464488
"c4.loc15","4",15,0.995332998571769
"4_4501570","4",15.400017,0.945481880976217
"c4.loc16","4",16,1.10022044162645
"4_4708744","4",16.662018,1.24692795279265
"c4.loc17","4",17,1.23709621306256
"4_4796041","4",17.516019,1.1988150905035
"c4.loc18","4",18,1.00334294056819
"4_5019318","4",18.98402,0.528834176873829
"c4.loc19","4",19,0.512348548555678
"4_5014773","4",19.657021,1.14279439429532
"c4.loc20","4",20,1.10262094689006
"c4.loc21","4",21,0.971304946421014
"c4.loc22","4",22,0.826601999320928
"4_5372975","4",22.590022,0.739343511060895
"c4.loc23","4",23,0.732515916409454
"c4.loc24","4",24,0.647045133131314
"c4.loc25","4",25,0.126691852352792
"c4.loc26","4",26,0.217571631574231
"c4.loc27","4",27,0.468526454002983
"4_5882334","4",27.818023,0.548569071016971
"c4.loc28","4",28,0.533503189513169
"4_6149524","4",28.734024,0.44731615599693
"c4.loc29","4",29,0.439456941231128
"4_6565198","4",29.802025,0.217943545749904
"c4.loc30","4",30,0.164870365039008
"c4.loc31","4",31,0.293782823591698
"c4.loc32","4",32,0.608406309528561
"4_7134433","4",32.672026,0.593305864910462
"4_7134434","4",32.943027,0.587909220909921
"c4.loc33","4",33,0.587892632952503
"4_7246826","4",33.145028,0.587793282641769
"4_7599190","4",33.894029,0.734853630967791
"c4.loc34","4",34,0.707052541399378
"4_7599189","4",34.08603,0.683934445507305
"c4.loc35","4",35,0.732511003955494
"c4.loc36","4",36,0.783298200517493
"c4.loc37","4",37,0.830450139191726
"4_9646484","4",37.914031,0.869474142178547
"c4.loc38","4",38,0.916654788944243
"4_10392639","4",38.986032,0.369161449578144
"c4.loc39","4",39,0.370085483536513
"4_11235175","4",39.989033,0.428581478709191
"c4.loc40","4",40,0.428904833528122
"4_11594995","4",40.609034,0.188430127642675
"4_11595005","4",40.609035,0.150420294174864
"c4.loc41","4",41,0.312211269913064
"4_14109806","4",41.316036,0.357545871033892
"c4.loc42","4",42,0.342363809500682
"c4.loc43","4",43,0.313063334685978
"4_16592499","4",43.575037,0.293393749873132
"4_16137623","4",43.735038,0.234015636556478
"c4.loc44","4",44,0.226315270680175
"c4.loc45","4",45,0.194198119175894
"4_17146101","4",45.551039,0.175360225908889
"c4.loc46","4",46,0.103032479278568
"4_17757436","4",46.96504,0.224889858817448
"c4.loc47","4",47,0.228553220009246
"4_17758080","4",47.182041,0.24615892735261
"c4.loc48","4",48,0.0262260937545875
"c4.loc49","4",49,0.264140202813167
"4_18151654","4",49.051042,0.265309375118647
"4_18365919","4",49.922043,0.2269673797976
"c4.loc50","4",50,0.668914997906825
"4_18355345","4",50.104044,0.0187604913024302
"c4.loc51","4",51,0.0111592805669716
"c4.loc52","4",52,0.00477687440479713
"4_18795496","4",52.183045,0.0039021689970582
"4_19141999","4",52.380046,0.00919637370691362
"4_19250728","4",52.725047,0.00764027278836465
"c4.loc53","4",53,0.00673325187318596
"4_18994424","4",53.096048,0.00641990411440929
"4_19442596","4",53.485049,0.00528235627496088
"4_19401514","4",53.87605,0.082365456102707
"4_19406406","4",53.959051,0.0823637681713763
"c4.loc54","4",54,0.0849196116358826
"4_19711551","4",54.267052,0.102427025568375
"c4.loc55","4",55,0.0346001628684007
"4_19859950","4",55.987053,0.112077515627959
"c4.loc56","4",56,0.112077564590493
"4_19879705","4",56.345054,0.112078873783616
"c4.loc57","4",57,0.136811509676818
"4_20280256","4",57.392055,0.152017356249019
"4_20147449","4",57.410056,0.257534893957484
"c4.loc58","4",58,0.285590107134624
"4_20590317","4",58.104057,0.290241246173935
"4_20573221","4",58.279058,0.293601635359266
"c4.loc59","4",59,0.301533469966103
"c4.loc60","4",60,0.304815856756136
"c4.loc61","4",61,0.297939197537119
"c4.loc62","4",62,0.2814764414818
"4_21296318","4",62.092059,0.279569040635238
"4_21405666","4",62.52406,0.330527773182155
"c4.loc63","4",63,0.123995066513146
"4_21626265","4",63.018061,0.11938571412378
"c4.loc64","4",64,0.21435383044394
"c4.loc65","4",65,0.330383310714581
"4_21750541","4",65.253062,0.361030350175781
"c4.loc66","4",66,0.244925498158409
"4_22218751","4",66.687063,0.10572894168314
"c4.loc67","4",67,0.106540141389928
"c4.loc68","4",68,0.108818102800115
"c4.loc69","4",69,0.11053239505236
"c4.loc70","4",70,0.111623229379916
"4_24242954","4",70.283064,0.111811764308243
"4_24432121","4",70.419065,0.169616381146056
"4_24378472","4",70.617066,0.0713134076976871
"5_2074950","5",0,0.359812263396634
"c5.loc1","5",1,0.434680553935209
"c5.loc2","5",2,0.219741887878456
"c5.loc3","5",3,0.0123323676393738
"5_1161567","5",3.993001,0.0791387401368411
"c5.loc4","5",4,0.0791388707291389
"5_1162334","5",4.299002,0.0791444660728757
"c5.loc5","5",5,0.204438430408686
"5_2565607","5",5.843003,0.412536262626759
"c5.loc6","5",6,0.633949067598621
"5_2074832","5",6.431004,0.0220929587317755
"c5.loc7","5",7,0.0328449050668951
"5_2528223","5",7.222005,0.0365161277491666
"c5.loc8","5",8,0.0736696538755837
"c5.loc9","5",9,0.140348767301816
"c5.loc10","5",10,0.224319321492317
"5_3532366","5",10.295006,0.251251610037627
"c5.loc11","5",11,0.154697379764286
"c5.loc12","5",12,0.268727612627004
"5_4053044","5",12.450007,0.285231297894256
"c5.loc13","5",13,0.28568017798267
"c5.loc14","5",14,0.285720772396701
"c5.loc15","5",15,0.284678123724518
"c5.loc16","5",16,0.282481853203933
"5_4631768","5",16.698008,0.280248556854531
"5_4540238","5",16.704009,0.0614058993087383
"c5.loc17","5",17,0.0608217021583641
"5_4559240","5",17.06001,0.0607018165291038
"c5.loc18","5",18,0.0285188580322711
"c5.loc19","5",19,0.000248306246419361
"c5.loc20","5",20,0.215314176364586
"c5.loc21","5",21,0.503813506030042
"c5.loc22","5",22,0.416838960483346
"c5.loc23","5",23,0.348442953382346
"5_5437370","5",23.311011,0.333917264400327
"5_5331857","5",23.566012,0.267882816200199
"c5.loc24","5",24,0.21051270358663
"c5.loc25","5",25,0.0997056522148227
"5_5707625","5",25.600013,0.0518431286897112
"c5.loc26","5",26,0.0520581210932392
"c5.loc27","5",27,0.0271853486375448
"5_6614908","5",27.266014,0.0331784541654656
"5_6614898","5",27.906015,0.00029105369452509
"c5.loc28","5",28,8.89922318947356e-07
"5_6441001","5",28.352016,0.0116011463255177
"c5.loc29","5",29,0.00134997370156498
"5_6531869","5",29.064017,0.00195105883290125
"5_6617970","5",29.322018,0.00212424986739279
"5_6599359","5",29.457019,0.00139299196825959
"5_6614897","5",29.75302,0.00153429023549734
"c5.loc30","5",30,0.0106732613952545
"5_6661247","5",30.912021,0.116248446668408
"c5.loc31","5",31,0.0989823036833855
"c5.loc32","5",32,5.19245986652095e-06
"5_6915516","5",32.347022,0.0121216634948951
"c5.loc33","5",33,0.0134009123581791
"c5.loc34","5",34,0.0151322931163804
"5_7259488","5",34.696023,0.0160805277494092
"c5.loc35","5",35,0.00884622399291857
"c5.loc36","5",36,0.0443912684909833
"5_7797055","5",36.089024,0.0424025414920948
"c5.loc37","5",37,0.143694750259442
"5_7648545","5",37.038025,0.148787893893257
"c5.loc38","5",38,0.0876551986874574
"5_8221736","5",38.185026,0.105809990754892
"c5.loc39","5",39,0.075784675387979
"c5.loc40","5",40,0.0440364193424898
"c5.loc41","5",41,0.0201656398883756
"9_10450468","5",41.965027,0.0058495873149127
"c5.loc42","5",42,0.005720315670942
"c5.loc43","5",43,2.23569463742024e-06
"c5.loc44","5",44,0.029498953043003
"4_2304110","5",44.804028,0.0203791328005423
"c5.loc45","5",45,0.019501898535907
"c5.loc46","5",46,0.0126521511687656
"c5.loc47","5",47,0.00144479321181734
"c5.loc48","5",48,0.0120392558023923
"c5.loc49","5",49,0.0318415557206322
"c5.loc50","5",50,0.0360564106109109
"5_13857691","5",50.826029,0.0364554299354154
"c5.loc51","5",51,0.0318696357714998
"14_13969350","5",51.79703,0.0131105391390065
"c5.loc52","5",52,0.0285606718753115
"c5.loc53","5",53,0.331598418179794
"5_20559462","5",53.447031,0.174052375931012
"c5.loc54","5",54,0.49208600297635
"c5.loc55","5",55,1.25477694099385
"5_17868504","5",55.716032,0.40412674241162
"c5.loc56","5",56,0.646020208798177
"5_20828664","5",56.915033,0.00494678552354344
"c5.loc57","5",57,0.00650426267486637
"5_20828599","5",57.576034,0.022149940476595
"c5.loc58","5",58,0.0167837074135946
"c5.loc59","5",59,0.0188587923992714
"5_21825284","5",59.080035,0.019460281747854
"5_21488186","5",59.854036,0.0118732422312178
"c5.loc60","5",60,0.0755506750941777
"16_11684812","5",60.665037,0.265035198211876
"5_21554189","5",60.878038,0.133192889644079
"c5.loc61","5",61,0.142432257153189
"5_21614867","5",61.073039,0.14729489842307
"5_21757082","5",61.30004,0.128541313694029
"5_21772363","5",61.445041,0.116083634003701
"5_21825371","5",61.450042,0.1160833442284
"5_21771926","5",61.450043,0.116083256754678
"5_21771956","5",61.452044,0.116083140810815
"5_21771573","5",61.534045,0.155164030216497
"5_21859222","5",61.547046,0.154928852212436
"11_13522595","5",61.671047,0.0739328332228979
"5_21729658","5",61.767048,0.0738203285250165
"c5.loc62","5",62,0.314963655838824
"11_13522623","5",62.013049,0.308863227705956
"5_22809424","5",62.90905,0.288138896680607
"c5.loc63","5",63,0.120820985789692
"5_22788793","5",63.062051,0.0776229929848
"5_23042530","5",63.248052,0.0720349459987801
"5_23042550","5",63.419053,0.0718963770578398
"5_23224383","5",63.580054,0.0559660446661496
"5_23612814","5",63.580055,0.0559660090593184
"5_23230814","5",63.596056,0.0541515533816437
"5_23663249","5",63.908057,0.0429104675890812
"c5.loc64","5",64,0.0525532443832617
"c5.loc65","5",65,0.207894629878183
"5_21771593","5",65.009058,0.209506679888534
"c5.loc66","5",66,0.104667284375296
"c5.loc67","5",67,0.0297468709812279
"5_21825406","5",67.023059,0.0285689533993718
"c5.loc68","5",68,0.0205812793536211
"c5.loc69","5",69,0.012408548247663
"c5.loc70","5",70,0.00571798400045509
"c5.loc71","5",71,0.00155385628335125
"5_21614858","5",71.27706,0.000888537133903355
"6_1645621","6",0,0.799417705140002
"c6.loc1","6",1,0.4669390280946
"6_1668270","6",1.023001,0.481615518425713
"c6.loc2","6",2,0.428240575479094
"6_1563285","6",2.995002,0.37260514318416
"c6.loc3","6",3,0.379263475671507
"6_1655948","6",3.204003,0.136250908494731
"6_1655949","6",3.307004,0.136260655282058
"c6.loc4","6",4,0.19386035202632
"c6.loc5","6",5,0.380135706646911
"c6.loc6","6",6,0.174477500249338
"c6.loc7","6",7,0.0185869005835571
"6_2534068","6",7.326005,0.00813710795046063
"c6.loc8","6",8,0.0755589089285991
"c6.loc9","6",9,0.714119202946677
"6_2687012","6",9.130006,0.762160893652265
"6_2776728","6",9.616007,0.00504590999895527
"c6.loc10","6",10,0.00866647695573874
"6_3039125","6",10.483008,0.0138714984613557
"6_3234810","6",10.858009,0.0233808450582842
"c6.loc11","6",11,0.018731542032242
"c6.loc12","6",12,4.29697058734746e-06
"c6.loc13","6",13,0.0296707980594419
"c6.loc14","6",14,0.142233032786351
"c6.loc15","6",15,0.334764089003102
"c6.loc16","6",16,0.538928537020752
"c6.loc17","6",17,0.685522046643769
"c6.loc18","6",18,0.762761639261385
"6_22228152","6",18.17501,0.77058440075956
"c6.loc19","6",19,0.291596518355448
"c6.loc20","6",20,0.842344892091262
"6_22228270","6",20.856011,1.10837212386031
"c6.loc21","6",21,1.10140658871245
"c6.loc22","6",22,1.04787185984941
"6_22050337","6",22.604012,1.01198655942829
"6_22050299","6",22.997013,0.840837597502059
"c6.loc23","6",23,0.840837705706235
"6_21778477","6",23.331014,0.840849734201356
"c6.loc24","6",24,0.73273317077809
"c6.loc25","6",25,0.0271433006266761
"c6.loc26","6",26,1.10590188504011
"6_20918375","6",26.142015,1.11727625150007
"c6.loc27","6",27,1.02324568994271
"6_20468363","6",27.057016,1.04790022347544
"c6.loc28","6",28,1.232499275831
"6_20137860","6",28.591017,1.32698602102784
"c6.loc29","6",29,1.1157934395037
"6_20047472","6",29.078018,1.2170054420742
"c6.loc30","6",30,1.163806220384
"c6.loc31","6",31,1.06309810252361
